Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
3696;-0.08951555,0.33809635,2.4020643;-0.07682166,0.407442,2.4218469;-0.06393092,0.7666481,2.4165401;-0.08123699,0.90604943,2.3841324;-0.23115335,0.6650237,2.484929;-0.2859874,0.43543142,2.4826689;-0.30230144,0.4023615,2.2739508;-0.3098148,0.40809873,2.2295744;0.07251077,0.6483982,2.373403;0.12486055,0.4199318,2.27037;6.2479824E-4,0.39275712,2.1221402;-0.04888015,0.4219079,2.0796993;-0.16148442,0.27105165,2.4097703;-0.20554422,-0.1147233,2.3817723;-0.18172966,-0.41654932,2.4181042;-0.20694721,-0.4721151,2.344304;-0.02561745,0.26441947,2.3833933;-0.0059741233,-0.14252083,2.390017;-0.004130701,-0.42760456,2.447997;-0.034021102,-0.48818782,2.3789768;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3736;-0.09489685,0.33729205,2.3995397;-0.08263994,0.40683442,2.4196186;-0.072121345,0.76611114,2.4116194;-0.090822734,0.90597165,2.3828957;-0.23594849,0.6640687,2.4811397;-0.2561546,0.42953074,2.451237;-0.26977432,0.35334268,2.2439907;-0.27612,0.35357675,2.180953;0.06294599,0.6463405,2.369666;0.09883135,0.42052788,2.3084297;-0.027069665,0.35362196,2.1646807;-0.08926987,0.37391835,2.114698;-0.16504264,0.27058658,2.4078012;-0.20575081,-0.11574538,2.3837488;-0.18215837,-0.41852692,2.4166834;-0.20752628,-0.4735457,2.3426325;-0.032226983,0.2648115,2.3808312;-0.016063403,-0.13965823,2.3639762;-0.0052777855,-0.42168435,2.4107978;-0.032517478,-0.4803385,2.3397703;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3766;-0.10021195,0.3361719,2.3972025;-0.08902647,0.40588853,2.4169943;-0.08111511,0.7651323,2.4054723;-0.09815062,0.90621066,2.3816047;-0.24144293,0.6633716,2.4751513;-0.24644451,0.426458,2.4420495;-0.25362027,0.32819378,2.2389927;-0.25230378,0.2875906,2.1706772;0.05489819,0.64459914,2.3675609;0.07783231,0.41970697,2.3413956;-0.049117282,0.32053828,2.205334;-0.12566316,0.31960386,2.1387255;-0.16836731,0.26988503,2.4061003;-0.20616628,-0.11684,2.3845744;-0.18316008,-0.41983202,2.414521;-0.20816953,-0.47433552,2.340182;-0.03859246,0.26487535,2.3788505;-0.022091571,-0.13624394,2.3350413;-0.004554714,-0.41087884,2.3597167;-0.028364487,-0.4650999,2.2848003;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3800;-0.10581032,0.33426532,2.3953147;-0.09589851,0.40425858,2.4144168;-0.08919181,0.7641391,2.3998833;-0.10831161,0.90619576,2.3794596;-0.24784377,0.66167027,2.4664266;-0.25639203,0.4237257,2.4500859;-0.26549196,0.2985013,2.271272;-0.25627726,0.24825795,2.1866064;0.04672585,0.6424699,2.3667922;0.06598223,0.41823888,2.3572283;-0.06113278,0.30008152,2.2294307;-0.12477292,0.29236364,2.1728687;-0.17238304,0.2683375,2.4047127;-0.20690534,-0.118347704,2.3840756;-0.18453981,-0.4206138,2.4116492;-0.20859878,-0.47466457,2.3369393;-0.04443636,0.26440528,2.3777068;-0.025514353,-0.13635175,2.2928119;-0.0020052802,-0.402787,2.319969;-0.022072533,-0.45812216,2.246126;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3836;-0.1124724,0.32960624,2.3937356;-0.104077004,0.39997157,2.4113464;-0.09920998,0.7601828,2.3924625;-0.12304121,0.9029469,2.3755672;-0.25459877,0.65756863,2.4573026;-0.26773134,0.4240412,2.4592652;-0.2794761,0.27297902,2.3007293;-0.2906662,0.21632072,2.2170315;0.03845474,0.6385243,2.3670392;0.05893529,0.41648495,2.367053;-0.06502879,0.28783542,2.241786;-0.13214442,0.26934102,2.1769772;-0.17805138,0.26381445,2.4035587;-0.20876269,-0.12212325,2.3803525;-0.18666643,-0.4211453,2.405721;-0.20896655,-0.47471368,2.3303678;-0.050503183,0.26189724,2.3774707;-0.023960588,-0.14181207,2.2639658;0.003104561,-0.39252427,2.2738187;-0.00896516,-0.45327848,2.292323;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3867;-0.11794754,0.3239475,2.3925192;-0.11108431,0.3945717,2.4082203;-0.11036402,0.75367665,2.3850224;-0.13773794,0.89918274,2.371524;-0.2649324,0.6487074,2.4506228;-0.28164452,0.4257599,2.472278;-0.307841,0.2624962,2.333039;-0.34313384,0.20921624,2.2492886;0.031307064,0.6339306,2.3678029;0.05574163,0.4143099,2.3740366;-0.03483449,0.27536607,2.2373219;-0.099502996,0.25343925,2.1632378;-0.18388948,0.25654417,2.4022849;-0.2128791,-0.13076328,2.3707964;-0.18947288,-0.42112264,2.3972864;-0.20978764,-0.474679,2.3219154;-0.05503428,0.25805524,2.3778317;-0.020027205,-0.14576738,2.242708;0.00673286,-0.38865948,2.2541947;-0.0023701405,-0.44510671,2.2217789;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3899;-0.12180862,0.3191939,2.3916545;-0.1160562,0.39011943,2.4056525;-0.11764541,0.74936897,2.380799;-0.147662,0.89657104,2.3687005;-0.27502114,0.639325,2.4484775;-0.29891098,0.42530802,2.4917521;-0.36294967,0.26795295,2.3643107;-0.41120297,0.2494017,2.2946405;0.025445975,0.6295378,2.3687465;0.058206577,0.41274545,2.378558;0.030294752,0.27571714,2.2167127;-0.021066187,0.25175995,2.131462;-0.18852594,0.24975677,2.4014113;-0.21502,-0.13752268,2.3625634;-0.19124983,-0.42124924,2.391252;-0.21051267,-0.47501954,2.3161821;-0.058007367,0.25439444,2.3781364;-0.015738979,-0.14769171,2.2288706;0.014654349,-0.385697,2.237733;0.010402592,-0.43949637,2.1762624;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3943;-0.124427974,0.3157847,2.390906;-0.11954578,0.3868743,2.4034579;-0.12280953,0.74646765,2.3781047;-0.15703045,0.8943943,2.3663008;-0.28201303,0.6331305,2.4483619;-0.31074494,0.4263058,2.504118;-0.4274691,0.2976174,2.3863475;-0.4823422,0.2820315,2.3266535;0.021415658,0.6267416,2.3694046;0.07994424,0.4198587,2.370014;0.06433813,0.32067668,2.1786802;0.03877886,0.29296494,2.107487;-0.19163284,0.24497771,2.4006746;-0.21619247,-0.14142005,2.357476;-0.19238125,-0.42130017,2.387152;-0.2110775,-0.47525468,2.3123024;-0.059912235,0.25151378,2.3781629;-0.007767036,-0.14900504,2.2177513;0.031190729,-0.3836215,2.2248778;0.025868073,-0.4366056,2.1506486;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3979;-0.12607494,0.31366163,2.3902128;-0.12187585,0.3847889,2.4016123;-0.12729901,0.7446405,2.3762765;-0.16365385,0.893112,2.3647983;-0.28671163,0.62928265,2.4488704;-0.32581505,0.42766714,2.5146291;-0.4885722,0.33740628,2.4021316;-0.5540794,0.34066105,2.3479745;0.018444547,0.625198,2.369729;0.11921737,0.4379328,2.3332756;0.107779376,0.37032646,2.1243188;0.10309476,0.35067254,2.0747268;-0.19346747,0.24201933,2.3999574;-0.21653423,-0.14366601,2.3540945;-0.1931139,-0.42131484,2.3844228;-0.21159014,-0.47540924,2.3097382;-0.060900707,0.24970144,2.3778522;5.8140093E-4,-0.14826699,2.2114935;0.05518532,-0.38227922,2.2188733;0.04511583,-0.4349166,2.137037;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4001;-0.12701659,0.31243914,2.3891985;-0.12343166,0.38375634,2.399538;-0.13203257,0.74469894,2.375111;-0.16825941,0.8925021,2.3637507;-0.28997624,0.62702715,2.4494712;-0.34159717,0.43361524,2.5228956;-0.54012114,0.38834608,2.4112163;-0.61963505,0.40253472,2.3618913;0.016157653,0.6245687,2.3697784;0.13412946,0.44549358,2.3193827;0.15323123,0.43037152,2.084125;0.1641417,0.4224122,2.0477145;-0.1943593,0.24014658,2.3986468;-0.21528167,-0.14387114,2.3511522;-0.19357164,-0.42129144,2.3825405;-0.21208426,-0.4754379,2.3079207;-0.060684092,0.24881847,2.3767238;0.013685683,-0.14062755,2.212464;0.08377578,-0.3781039,2.2168655;0.072235934,-0.42953825,2.13055;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4036;-0.12646267,0.31361753,2.3862493;-0.12395218,0.38496324,2.3960125;-0.13624996,0.7460208,2.3743334;-0.17195015,0.8926342,2.362865;-0.29301345,0.6275423,2.4509537;-0.37124836,0.44744772,2.5298336;-0.5839556,0.4376286,2.4152522;-0.6625667,0.45836237,2.3658898;0.013807034,0.6262643,2.368954;0.15832485,0.4839107,2.3120272;0.19335182,0.46519193,2.0863914;0.20666839,0.486833,2.0244808;-0.19339064,0.2405973,2.394855;-0.21179643,-0.14139806,2.3485258;-0.19360445,-0.42087108,2.3810134;-0.21242419,-0.47512764,2.3065555;-0.057681847,0.25088975,2.3733943;0.03044961,-0.128244,2.2220247;0.10994449,-0.37335452,2.2187076;0.09894335,-0.422878,2.131111;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4063;-0.124380775,0.3171432,2.3818436;-0.12318731,0.38830724,2.391666;-0.1399686,0.74900734,2.3739576;-0.17495982,0.89393574,2.3619406;-0.29526383,0.6302588,2.453006;-0.3843936,0.45094475,2.536037;-0.6100786,0.46965638,2.4194496;-0.6929627,0.50409204,2.3746977;0.012220742,0.6298966,2.366986;0.17559943,0.5198477,2.2914557;0.23238778,0.50642604,2.0690336;0.2367043,0.53592974,1.9955239;-0.19041045,0.24350968,2.3892188;-0.20658588,-0.13621625,2.3461618;-0.19253762,-0.41857207,2.3783963;-0.21257393,-0.47274286,2.3041232;-0.053225134,0.2548648,2.36879;0.048051156,-0.11345627,2.239952;0.12748781,-0.36862865,2.2221727;0.11625185,-0.4159798,2.1344948;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4097;-0.121483,0.32096785,2.3772829;-0.12146999,0.39197725,2.3876495;-0.14257166,0.7524782,2.3738387;-0.17717496,0.89596933,2.3610444;-0.2965962,0.63282424,2.4547853;-0.42334017,0.4560686,2.542523;-0.63726854,0.5009918,2.4234881;-0.70411015,0.52464974,2.3853438;0.011839126,0.63437724,2.3639245;0.1868767,0.53516644,2.2760668;0.258997,0.5320911,2.049112;0.25831908,0.55898446,1.9767073;-0.18698385,0.24642825,2.3840437;-0.20219716,-0.13146025,2.3443232;-0.18969965,-0.41398048,2.3727307;-0.21160287,-0.46721774,2.298123;-0.047855053,0.25900847,2.3634145;0.057559535,-0.1075825,2.254417;0.14216688,-0.36564144,2.2280169;0.13134967,-0.41117293,2.1414027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4133;-0.11808358,0.32396325,2.3727505;-0.11893623,0.39494893,2.3839962;-0.14402026,0.7551636,2.3737454;-0.17861028,0.89780396,2.3603652;-0.29726952,0.6345672,2.4562957;-0.43166864,0.45543015,2.570491;-0.65039784,0.5144233,2.4258964;-0.71312475,0.53775775,2.3908145;0.013232971,0.63852155,2.359114;0.21386215,0.54088587,2.236116;0.2772823,0.54425615,2.0226452;0.2795336,0.5797631,1.9598819;-0.18346424,0.24834849,2.3797958;-0.19815321,-0.12790722,2.3428013;-0.18556412,-0.40933022,2.36504;-0.20968428,-0.4612454,2.289921;-0.04188138,0.26167804,2.356489;0.06519261,-0.10816184,2.2700052;0.16051288,-0.36898682,2.238665;0.15006158,-0.41336894,2.1534874;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4163;-0.11376537,0.32443073,2.368134;-0.11521973,0.39581975,2.380535;-0.14460835,0.7565973,2.3735762;-0.17950603,0.89873385,2.3600035;-0.29708102,0.6351026,2.4575567;-0.43596503,0.45400637,2.57862;-0.653925,0.5192697,2.4258962;-0.7133334,0.54433036,2.393626;0.01659521,0.6405365,2.3522623;0.22838838,0.5397516,2.2151954;0.2877445,0.55038244,2.0087783;0.28441888,0.58211637,1.9522333;-0.17849368,0.24754776,2.37564;-0.19492239,-0.12552176,2.3415716;-0.18127353,-0.40327644,2.3548238;-0.20796008,-0.4531324,2.2787158;-0.03594875,0.26117262,2.3496268;0.07035502,-0.112600274,2.2806659;0.16994265,-0.37093422,2.2446034;0.15907605,-0.4148758,2.1602905;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4195;-0.108699165,0.3232451,2.3638983;-0.110315345,0.3951597,2.3774464;-0.14418565,0.7575064,2.3732648;-0.17993249,0.899301,2.3596942;-0.2957229,0.6346278,2.458543;-0.43298173,0.44915563,2.58639;-0.6494339,0.518291,2.4216597;-0.7069302,0.54630727,2.3922975;0.020808589,0.64089215,2.3460677;0.23668341,0.5364564,2.2040946;0.29082844,0.5496803,1.9994891;0.2851558,0.58033717,1.9476647;-0.17288782,0.24522743,2.3719819;-0.19204634,-0.12381007,2.3405004;-0.17885916,-0.39986497,2.3489707;-0.20718132,-0.44874895,2.2726057;-0.030155983,0.25898227,2.3441205;0.07363557,-0.11724038,2.287211;0.17544788,-0.37233886,2.2482533;0.16409566,-0.41618097,2.1646407;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4233;-0.10435964,0.3221422,2.3610568;-0.105773404,0.3943601,2.3754992;-0.14275181,0.7580478,2.3728662;-0.17901742,0.89978385,2.3590808;-0.29407057,0.63408524,2.4590125;-0.4153837,0.4426125,2.594976;-0.6138654,0.49882764,2.4018142;-0.66704607,0.5230158,2.3662596;0.02448321,0.64091367,2.341963;0.24008252,0.5298991,2.2003024;0.2866339,0.5402069,1.996516;0.27695096,0.5674744,1.9495578;-0.16841757,0.24343684,2.3695173;-0.18963343,-0.12280077,2.339693;-0.17735566,-0.39787593,2.3457336;-0.20660144,-0.44629827,2.2692926;-0.02538523,0.25712016,2.3409498;0.07622065,-0.12113314,2.2912087;0.1786921,-0.3735213,2.2508159;0.16673735,-0.41732812,2.1676698;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4263;-0.09944541,0.32184577,2.3595846;-0.10063484,0.3942267,2.3747892;-0.13982613,0.7586234,2.3724267;-0.17559797,0.9003321,2.3573043;-0.29121327,0.63464266,2.4574158;-0.38257113,0.4405599,2.599721;-0.5545887,0.46292177,2.3862221;-0.6146407,0.48334068,2.3320234;0.02793314,0.64111304,2.3397677;0.23966193,0.50368494,2.2277749;0.2597334,0.5217617,2.01467;0.24595296,0.52765673,1.9754788;-0.16384676,0.24266565,2.3679855;-0.18691096,-0.12216184,2.339221;-0.1754418,-0.39651054,2.3442721;-0.20467952,-0.44480395,2.267873;-0.019747,0.25628114,2.3403149;0.07833155,-0.123906314,2.2936034;0.18049783,-0.37455225,2.2525713;0.16857901,-0.41808787,2.1695223;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4296;-0.093307145,0.3225441,2.3596992;-0.0948676,0.39491993,2.3753386;-0.135333,0.7593513,2.37179;-0.16859089,0.9013035,2.3543246;-0.28316858,0.6415014,2.44645;-0.34657195,0.43391302,2.5660508;-0.48406732,0.4253417,2.3713784;-0.53966266,0.43241987,2.3080225;0.031754673,0.6416116,2.339411;0.1987806,0.4907708,2.3012426;0.21691474,0.46589968,2.0756478;0.21280518,0.47538793,2.023448;-0.15737262,0.24356492,2.367432;-0.18336555,-0.121542424,2.3395927;-0.16947906,-0.39785397,2.348941;-0.19421545,-0.44813868,2.2740548;-0.012808372,0.25663602,2.3431096;0.08039349,-0.1252833,2.2952626;0.18086104,-0.375511,2.253619;0.16981272,-0.41853085,2.1705408;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4334;-0.086440854,0.32411605,2.3615384;-0.08900422,0.3962757,2.3769245;-0.12995537,0.7602293,2.3709447;-0.15772411,0.90306616,2.3508177;-0.27693146,0.64670986,2.4364648;-0.31425893,0.42881492,2.547585;-0.40864038,0.3875378,2.3554704;-0.46082368,0.38261828,2.281035;0.037677858,0.64287996,2.343397;0.16540642,0.48039567,2.3735704;0.17941944,0.4069878,2.1441429;0.17450896,0.4195795,2.072577;-0.15043688,0.24552566,2.3680303;-0.17805377,-0.12038386,2.3410828;-0.16498509,-0.39881822,2.3529818;-0.18592447,-0.45002934,2.2783031;-0.004952657,0.25817078,2.3496153;0.08571557,-0.124617025,2.295249;0.18007125,-0.37641627,2.2540536;0.17027913,-0.41890496,2.1709204;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4364;-0.0798331,0.32568684,2.3643785;-0.0838677,0.3975053,2.3788955;-0.12393691,0.7605853,2.3699741;-0.14682211,0.90369296,2.347435;-0.2705543,0.6494751,2.4250145;-0.28765738,0.44591528,2.4932323;-0.34214017,0.34186837,2.317639;-0.37729615,0.33529943,2.2554238;0.04598883,0.6447649,2.356739;0.13839953,0.4709211,2.4208858;0.13705635,0.3626166,2.1651337;0.13640545,0.3676572,2.1090264;-0.14413248,0.24747103,2.3692906;-0.17244394,-0.11909466,2.3426545;-0.16181846,-0.39902726,2.3554332;-0.17772825,-0.4506333,2.2806878;0.0022374338,0.25991267,2.3573358;0.09039647,-0.123080514,2.2941535;0.17820172,-0.37717655,2.2540395;0.17083022,-0.41910362,2.1710143;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4401;-0.07340511,0.32613447,2.368273;-0.07898169,0.3978191,2.3813367;-0.1166676,0.75947785,2.3690917;-0.13574375,0.90269804,2.345102;-0.26319498,0.6479142,2.4124367;-0.27054992,0.4536944,2.456156;-0.28513786,0.31492335,2.280074;-0.29727948,0.29052016,2.2151482;0.052172422,0.64527166,2.371032;0.11186485,0.4550927,2.4558005;0.10394949,0.32533267,2.188231;0.10542293,0.30239215,2.1160052;-0.13828047,0.24849233,2.3711572;-0.16687618,-0.11815338,2.3434951;-0.15971638,-0.39881814,2.3562913;-0.17008318,-0.4499864,2.2804923;0.008423674,0.26061943,2.3658528;0.0952407,-0.12145452,2.291574;0.17290942,-0.37685272,2.2531846;0.17013778,-0.41867983,2.170346;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4432;-0.0670177,0.32510728,2.3726435;-0.074042864,0.39684913,2.3839157;-0.10812012,0.75597775,2.368242;-0.12098562,0.89950395,2.3444428;-0.25354773,0.64191926,2.3997042;-0.2450852,0.4308595,2.420618;-0.2406257,0.3010508,2.2446659;-0.23975317,0.27299643,2.1701055;0.05843095,0.6447588,2.388181;0.103889585,0.44908887,2.4684741;0.11477181,0.31861565,2.2446597;0.08802517,0.2857179,2.157312;-0.13248746,0.2483489,2.373188;-0.15991993,-0.1183144,2.3428428;-0.15786588,-0.3983571,2.3561301;-0.16223153,-0.44867694,2.2778757;0.013966683,0.2599677,2.3742533;0.09918103,-0.120467305,2.2890155;0.16622388,-0.3749225,2.2526603;0.16913372,-0.41738528,2.1697931;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4463;-0.059900656,0.3229129,2.3773282;-0.06801719,0.3947443,2.3867285;-0.09826885,0.75183713,2.3681939;-0.10694906,0.8959437,2.3451545;-0.24247439,0.63363796,2.3884296;-0.23429376,0.42211458,2.4046414;-0.22397104,0.2894611,2.231555;-0.19204202,0.27830142,2.1309547;0.06488186,0.64430934,2.4033096;0.103085674,0.44379085,2.4717243;0.10627001,0.30452383,2.2651072;0.083533034,0.28669685,2.173031;-0.12541372,0.24719365,2.3754358;-0.1525554,-0.11919401,2.3413467;-0.1561156,-0.3979116,2.3554163;-0.15492967,-0.44773525,2.275038;0.0192597,0.25837365,2.3817813;0.10230873,-0.12009622,2.2872307;0.15517387,-0.37254322,2.2584407;0.16553935,-0.41610834,2.17376;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4499;-0.051639263,0.32081726,2.381423;-0.06031858,0.39256194,2.389118;-0.08797033,0.7485031,2.3686783;-0.0934276,0.89333296,2.3467886;-0.2330054,0.62824345,2.3807497;-0.23266454,0.420675,2.3762426;-0.1889695,0.3232209,2.1866033;-0.1621327,0.30637985,2.1077313;0.07034059,0.64454895,2.4136252;0.107624754,0.44266438,2.4728582;0.093513176,0.3397479,2.2107835;0.079483464,0.26502088,2.1956873;-0.11551636,0.24597472,2.3772893;-0.14422755,-0.12070712,2.3400578;-0.14974318,-0.40025228,2.3564446;-0.13979334,-0.45191765,2.2762856;0.024782045,0.2570685,2.3877041;0.10586998,-0.12060178,2.286817;0.14387254,-0.36880204,2.2704906;0.12996636,-0.42878157,2.2836254;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4531;-0.040071134,0.3220159,2.3854346;-0.04885368,0.39334407,2.391392;-0.074432015,0.7478206,2.3701699;-0.08166863,0.89270586,2.3480055;-0.22253656,0.62597966,2.3746207;-0.23224671,0.42248902,2.361683;-0.16345517,0.37265247,2.1601715;-0.14177918,0.3653701,2.1035867;0.07941376,0.64767194,2.4238324;0.13844901,0.45306775,2.452935;0.09816575,0.35809252,2.1987126;0.09973353,0.35288674,2.181041;-0.1016114,0.24824686,2.3788462;-0.13523726,-0.122834675,2.3408265;-0.1370128,-0.40468287,2.3642714;-0.118351325,-0.45873854,2.2870944;0.032998256,0.2584688,2.3934245;0.11279809,-0.12142505,2.2940311;0.13341206,-0.3654484,2.292806;0.13711607,-0.4206412,2.2619278;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4562;-0.028107949,0.3255217,2.388418;-0.036652446,0.39650863,2.3927817;-0.06156572,0.7497212,2.371433;-0.062781714,0.8960973,2.3506851;-0.20920077,0.62896085,2.368615;-0.22482263,0.43071905,2.311634;-0.13845591,0.4266196,2.104114;-0.11169723,0.42413503,2.0712848;0.09148115,0.65445626,2.431782;0.16852087,0.4601327,2.4220421;0.11628312,0.41581523,2.1604187;0.11157425,0.41231248,2.1016784;-0.088844255,0.25237173,2.3798156;-0.12393974,-0.12564865,2.345659;-0.124403946,-0.41076866,2.3767116;-0.10201832,-0.46601003,2.3011312;0.043301467,0.26205567,2.3980772;0.123061925,-0.1221655,2.3176615;0.12541673,-0.37519774,2.3317568;0.13171391,-0.42564642,2.2834203;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4613;-0.015989259,0.3309706,2.3906152;-0.023923485,0.40161484,2.3936439;-0.047258716,0.75344205,2.3732636;-0.04298073,0.90038073,2.3522325;-0.19475177,0.63765556,2.3635182;-0.22137739,0.43217617,2.285183;-0.10404141,0.4954824,2.0527925;-0.094697066,0.4979185,2.0540235;0.112306304,0.6660254,2.4385169;0.19798923,0.43752965,2.3696887;0.13754305,0.46591827,2.1407113;0.1333236,0.4736963,2.1239789;-0.07836148,0.25704587,2.380648;-0.11179741,-0.12875384,2.3527665;-0.117295146,-0.414555,2.384885;-0.093854904,-0.46993414,2.309311;0.05543997,0.26715723,2.4012184;0.12965833,-0.11835947,2.3501813;0.12457551,-0.38343194,2.3563426;0.13508737,-0.42909205,2.2904892;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4634;-0.0039704014,0.33677107,2.392158;-0.0109522585,0.40710816,2.394179;-0.03153353,0.75746554,2.3755624;-0.029159892,0.90305436,2.3529356;-0.18360224,0.6466032,2.3599968;-0.21854465,0.4327535,2.2462687;-0.10344727,0.5249639,2.0558498;-0.07939922,0.5668462,2.0407887;0.12620161,0.6737968,2.4414454;0.22510661,0.43449178,2.324076;0.15541537,0.50373656,2.12117;0.16013928,0.5288308,2.121385;-0.068923526,0.26164132,2.38125;-0.0961515,-0.1326472,2.3619368;-0.11217647,-0.4167065,2.3901615;-0.0887173,-0.47197196,2.3140945;0.0689213,0.2724637,2.4033022;0.13257562,-0.11469005,2.374445;0.12606792,-0.38972163,2.3745415;0.14074907,-0.433086,2.297562;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4663;0.0083079655,0.34066245,2.3932896;0.0027976485,0.41064492,2.394706;-0.0122500565,0.7591202,2.3787248;-0.007000951,0.9037321,2.3549793;-0.17613715,0.65281725,2.3579555;-0.2073944,0.4397096,2.2041192;-0.08329741,0.56307566,2.0375571;-0.067346044,0.61009485,2.0329545;0.1361202,0.6782562,2.4424424;0.25655097,0.44635046,2.2800646;0.15891145,0.52473253,2.108902;0.17880747,0.56556594,2.1138186;-0.05955233,0.26468468,2.3813233;-0.08209597,-0.13318872,2.3656816;-0.10855108,-0.4179258,2.3928933;-0.08514246,-0.47328806,2.3166888;0.08350381,0.2753485,2.4052474;0.1344462,-0.11240274,2.391368;0.12667106,-0.39513063,2.3885994;0.14420047,-0.43735576,2.3047645;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4699;0.025275743,0.3395109,2.3943813;0.021021692,0.4094621,2.3954287;0.010155426,0.75880325,2.3818808;0.011103811,0.9028266,2.3565378;-0.15747268,0.6590717,2.3574216;-0.18338095,0.45849365,2.1666105;-0.06359892,0.6008287,2.030652;-0.0581614,0.6336849,2.029005;0.14419036,0.6791242,2.4422455;0.2733085,0.45384622,2.2577324;0.18029283,0.55985045,2.0934227;0.18830799,0.58473206,2.1087022;-0.042867538,0.264551,2.3803406;-0.0689865,-0.13188797,2.3624752;-0.10108195,-0.41739452,2.3879008;-0.079975314,-0.4722657,2.3121378;0.097607136,0.27461955,2.4074368;0.13568592,-0.111424156,2.4013484;0.12689434,-0.3983656,2.3970377;0.14671685,-0.44055226,2.3100166;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
