Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
3752;-0.04054534,0.30050504,2.289142;-0.045505993,0.37049612,2.2794862;-0.07190948,0.71914124,2.2447672;-0.1260503,0.8501998,2.1713536;-0.22432914,0.6020889,2.3261254;-0.2441654,0.36108425,2.4078083;-0.35977998,0.45055488,2.2507493;-0.39538062,0.48785043,2.197052;0.071689524,0.6297182,2.2324865;0.21620938,0.39708894,2.149481;0.076119065,0.53586507,2.0026293;0.070321836,0.5517998,2.0266116;-0.10614875,0.22684409,2.3096;-0.17563938,-0.12798156,2.2829762;-0.23528889,-0.3840045,2.2813022;-0.2630171,-0.43076628,2.2000265;0.032175593,0.23946407,2.280753;0.09360277,-0.12442724,2.251462;0.092444986,-0.37277353,2.244466;0.06699623,-0.42157164,2.1665711;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3786;-0.036346916,0.29277802,2.2849474;-0.041130953,0.36302602,2.2752028;-0.066479005,0.7129631,2.2404292;-0.12775718,0.84634376,2.171884;-0.2137473,0.59539986,2.3362858;-0.23999095,0.35480422,2.4186966;-0.35431218,0.46338794,2.2678065;-0.3908704,0.51710904,2.2293918;0.073809214,0.6182218,2.2258375;0.20954302,0.39590615,2.1549659;0.06097015,0.5452134,2.0165799;0.06037103,0.55934346,2.0286827;-0.10069019,0.22033411,2.3074138;-0.16874476,-0.13384515,2.2819872;-0.23184723,-0.3830658,2.2792695;-0.26308414,-0.4293983,2.198436;0.034260288,0.23302044,2.2747014;0.09784942,-0.12892781,2.2430956;0.09291643,-0.37181523,2.2373369;0.064140245,-0.42053133,2.1603525;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3816;-0.03337799,0.28457883,2.2830205;-0.0381881,0.35623774,2.272935;-0.06329834,0.709268,2.237868;-0.12925716,0.84296376,2.1728063;-0.20562969,0.59122086,2.3430092;-0.23181905,0.3815653,2.419192;-0.36501,0.49955532,2.2678182;-0.3945961,0.5349774,2.2325878;0.07334512,0.6032337,2.2146246;0.20120536,0.40312117,2.1282938;0.057557255,0.5535746,2.0097075;0.027637444,0.59089273,1.9987724;-0.096141145,0.21376698,2.3072584;-0.1637543,-0.13769577,2.2820787;-0.22891305,-0.38221183,2.2780569;-0.2636338,-0.42789868,2.1982572;0.035304423,0.22719476,2.2709854;0.10040851,-0.13187952,2.238016;0.0932435,-0.3711836,2.2327812;0.06113778,-0.42021057,2.1568494;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3848;-0.03156227,0.2791429,2.2825286;-0.036395214,0.35168788,2.2719991;-0.061299864,0.70700777,2.2362916;-0.13081981,0.8402177,2.1741738;-0.20008183,0.58910805,2.3480256;-0.2609842,0.40498945,2.3928733;-0.3848244,0.52623034,2.2525806;-0.4134174,0.5622922,2.223609;0.07221669,0.5941651,2.2073765;0.19362055,0.42479873,2.0712218;0.046902042,0.56606495,1.9652421;0.016033102,0.60727775,1.9428853;-0.09272606,0.20912,2.3085988;-0.1591002,-0.14007615,2.2844517;-0.22650546,-0.38139135,2.277677;-0.26472297,-0.4258343,2.2003617;0.035812385,0.22319843,2.268968;0.10190305,-0.13393548,2.234815;0.09345659,-0.37096566,2.2304225;0.057523593,-0.42063653,2.158021;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3886;-0.030445483,0.27566192,2.2831779;-0.035340656,0.3487492,2.272101;-0.060306523,0.70591265,2.2353804;-0.13247697,0.8388482,2.1755178;-0.19581105,0.5884564,2.3518522;-0.2843616,0.4243711,2.3737543;-0.41848427,0.5390622,2.2321477;-0.4573631,0.5755508,2.1975482;0.068373986,0.5875349,2.2020824;0.1652895,0.46099278,1.9867555;0.025709305,0.5863785,1.8721598;3.5055564E-5,0.62284374,1.857849;-0.089110374,0.20701243,2.3125343;-0.15454102,-0.13984206,2.2901146;-0.22444007,-0.3804789,2.2782736;-0.26656726,-0.42318454,2.2051625;0.035779938,0.22062665,2.268222;0.102403395,-0.13444719,2.2343256;0.09578484,-0.370851,2.2357154;0.056068737,-0.42149997,2.1695504;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3918;-0.02957967,0.2728383,2.2862093;-0.034743086,0.3465214,2.2741466;-0.060486432,0.7062685,2.2354913;-0.13326102,0.84014875,2.1794877;-0.19276834,0.589346,2.3549385;-0.3315185,0.45975006,2.337851;-0.4758929,0.5403697,2.197102;-0.5261722,0.5726074,2.1601589;0.046583418,0.571061,2.2022808;0.13515341,0.49479434,1.9235332;0.027193833,0.58549136,1.7730554;-0.0015262421,0.61755085,1.7523773;-0.08423486,0.20613812,2.32098;-0.15034348,-0.13684008,2.2987244;-0.22173758,-0.38007152,2.282765;-0.26864097,-0.4216921,2.2160788;0.035276912,0.21882495,2.2686787;0.10206011,-0.13223714,2.2396083;0.10678205,-0.37551445,2.2631822;0.06254047,-0.42911175,2.2030554;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3950;-0.027978208,0.2799857,2.2973676;-0.034091435,0.3525281,2.2835581;-0.06271823,0.71154195,2.2389455;-0.13339894,0.84387314,2.183612;-0.19087087,0.59439236,2.3577774;-0.36422133,0.49095908,2.3139703;-0.54384327,0.5252958,2.1624482;-0.57330656,0.5374,2.1417384;0.0367424,0.5649276,2.2028077;0.112375356,0.5170125,1.8936049;0.04310011,0.5698661,1.6738671;0.015115992,0.588634,1.6450932;-0.078551,0.22263071,2.3418655;-0.14599432,-0.1308277,2.3093612;-0.21771917,-0.38227838,2.2933104;-0.26877028,-0.4241277,2.231779;0.0352934,0.22431546,2.2738166;0.1017568,-0.11855812,2.2570524;0.11573829,-0.3782522,2.2841551;0.06964764,-0.43331352,2.227015;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3987;-0.027157309,0.2869706,2.3056405;-0.033712666,0.3594772,2.2915914;-0.063949674,0.72128487,2.244907;-0.13374946,0.8475808,2.186556;-0.19926064,0.62534726,2.3630803;-0.39043114,0.5316237,2.2857633;-0.58065796,0.5051943,2.1484652;-0.6477947,0.49244797,2.1146028;0.030139778,0.5661005,2.202744;0.103036754,0.52487516,1.8904252;0.058580518,0.5323035,1.6076475;0.04787259,0.53587025,1.5726159;-0.076146685,0.23023859,2.3510249;-0.1429472,-0.12620777,2.3174605;-0.21394357,-0.38544852,2.3028865;-0.26774198,-0.4271205,2.2431338;0.03481536,0.23065071,2.279137;0.100976825,-0.10886918,2.2725458;0.122927845,-0.3810317,2.3035529;0.076075435,-0.4369917,2.2471993;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4017;-0.026236458,0.29353195,2.3112576;-0.032925125,0.3662618,2.2973447;-0.06382127,0.7302112,2.2497246;-0.13391867,0.8510848,2.1885824;-0.20277096,0.6377488,2.3649745;-0.3903412,0.52563,2.292635;-0.5897926,0.48701322,2.1496532;-0.6801584,0.46715307,2.1042767;0.027008804,0.5968341,2.199399;0.0946338,0.53576094,1.8737531;0.09213759,0.48740673,1.6254714;0.076795444,0.4993816,1.5657487;-0.07464894,0.23499496,2.356032;-0.14098452,-0.12294662,2.3229454;-0.21155453,-0.38765702,2.308898;-0.26687804,-0.42904568,2.2496502;0.034897823,0.23787248,2.2838523;0.100559585,-0.10319128,2.2837937;0.12802628,-0.3839185,2.319548;0.08128019,-0.44054383,2.2631917;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4049;-0.025646832,0.29823312,2.3145416;-0.032334454,0.3711119,2.3007846;-0.063148975,0.7365567,2.252886;-0.13390107,0.8537768,2.1897883;-0.20457458,0.6441547,2.3657885;-0.35440016,0.48819607,2.336142;-0.58369225,0.47181606,2.1576736;-0.6258787,0.463404,2.129968;0.0268688,0.6122445,2.197239;0.10533997,0.5236078,1.9051415;0.114397384,0.4616655,1.6858739;0.09552562,0.48288423,1.6055665;-0.073758505,0.23830654,2.3588748;-0.13981451,-0.120807536,2.3263278;-0.20995247,-0.3887953,2.312274;-0.26617724,-0.43001994,2.2533822;0.034974284,0.2430091,2.286879;0.10006143,-0.100040756,2.2910073;0.13046828,-0.38527712,2.327704;0.08368716,-0.4421653,2.2712;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4087;-0.025417473,0.30110985,2.3163006;-0.032034423,0.37400442,2.3026493;-0.06250153,0.7400163,2.25441;-0.13353512,0.8556403,2.1902773;-0.20596632,0.6477591,2.3657825;-0.31512785,0.44931707,2.4261973;-0.4981416,0.46134254,2.2093375;-0.56693083,0.4739785,2.1515481;0.02742205,0.61988705,2.195951;0.124425575,0.49634647,1.9380676;0.12258794,0.44360572,1.7158712;0.10718426,0.48061383,1.6737263;-0.073802024,0.24070433,2.3595126;-0.1393641,-0.11934589,2.3281515;-0.20903355,-0.38949168,2.314041;-0.26551056,-0.43080872,2.2547972;0.034878306,0.24601631,2.288623;0.0991796,-0.09888777,2.295901;0.13205983,-0.38608313,2.332699;0.08520141,-0.44320667,2.2763608;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4116;-0.02605721,0.30297866,2.3164637;-0.03221926,0.37573496,2.3033009;-0.061929435,0.7417492,2.2550673;-0.13189673,0.8564744,2.1892426;-0.20771803,0.6487879,2.3647082;-0.30032244,0.42221355,2.4186602;-0.459706,0.46254098,2.2247133;-0.51367867,0.48731646,2.1690738;0.028227134,0.62407476,2.1952777;0.15447474,0.4588024,1.984633;0.12730329,0.44961378,1.7727848;0.11589659,0.48512954,1.7503533;-0.07739453,0.24094522,2.3548412;-0.14317362,-0.11811937,2.3228002;-0.2112916,-0.38791272,2.304554;-0.26635563,-0.4285323,2.2408903;0.034402248,0.24764398,2.289419;0.09719329,-0.1005197,2.298626;0.1304375,-0.3868546,2.333081;0.084589206,-0.44363764,2.2751505;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4152;-0.029495489,0.30311674,2.3129678;-0.034358174,0.37573346,2.3009472;-0.060972866,0.7398845,2.2536933;-0.12800573,0.85459155,2.185443;-0.21050885,0.6453674,2.3602407;-0.28645214,0.40077507,2.4208639;-0.40120602,0.48368514,2.241255;-0.43607804,0.5218233,2.191293;0.031389948,0.62485546,2.1955786;0.18469618,0.42024508,2.0463388;0.11650119,0.47365463,1.8644508;0.12185414,0.4970433,1.8539679;-0.08671513,0.23732984,2.3431149;-0.1566822,-0.11788692,2.3026133;-0.21444851,-0.3843356,2.287348;-0.26588178,-0.42509732,2.2193465;0.03197654,0.24744704,2.2884843;0.090637915,-0.10951952,2.293265;0.11306424,-0.3849099,2.304921;0.07160718,-0.43826815,2.2415366;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4185;-0.035847593,0.30041343,2.3062744;-0.039079554,0.37271547,2.2952826;-0.06018178,0.7335371,2.2499015;-0.12046852,0.8478361,2.1770678;-0.21406566,0.63787216,2.3504062;-0.27978528,0.38890058,2.4177604;-0.36866608,0.50146705,2.2465844;-0.38726172,0.55217206,2.2002814;0.03757959,0.620644,2.200167;0.20088054,0.39680585,2.1200066;0.11622697,0.50563866,1.9594904;0.119995795,0.5256849,1.9584814;-0.0987156,0.23121348,2.3284793;-0.16790634,-0.119407624,2.2844896;-0.21970166,-0.38385996,2.2680507;-0.26594666,-0.42509672,2.1959615;0.027383415,0.24466157,2.2861862;0.08140897,-0.12121301,2.279435;0.09492143,-0.38023707,2.2678084;0.059516594,-0.4296926,2.1980915;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4218;-0.042317413,0.29635474,2.2998698;-0.04436309,0.36806828,2.2892852;-0.059757464,0.7245971,2.2453172;-0.111232534,0.8390071,2.1682224;-0.220415,0.6230378,2.3350463;-0.28347325,0.3822518,2.4007306;-0.34711707,0.52063125,2.2421713;-0.3501622,0.5931418,2.192439;0.046993833,0.610016,2.2111351;0.20783907,0.3929614,2.16497;0.115421705,0.5349255,2.0187044;0.120644055,0.56029844,2.0187986;-0.1096659,0.22464703,2.316396;-0.17691845,-0.122670725,2.2702153;-0.22566426,-0.3786786,2.2472274;-0.264916,-0.41980943,2.170904;0.022335626,0.23983936,2.2841015;0.073492244,-0.12825064,2.2681394;0.086523935,-0.3770003,2.2473123;0.057310365,-0.42413872,2.1709056;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4254;-0.047656544,0.29291093,2.2952828;-0.04898883,0.36391753,2.284733;-0.060062464,0.71562266,2.241326;-0.10110595,0.8312492,2.1614556;-0.22544107,0.6125561,2.3231971;-0.31250477,0.3858461,2.355102;-0.3455562,0.5512657,2.2097898;-0.3455199,0.6199762,2.1693826;0.055858225,0.6002754,2.220203;0.20829478,0.39861858,2.174491;0.1192918,0.5524315,2.0339477;0.124773905,0.5741159,2.031122;-0.11798988,0.22005056,2.30881;-0.18423113,-0.12583058,2.2600346;-0.23090366,-0.3739245,2.2339523;-0.265061,-0.41547984,2.156166;0.017869463,0.23461722,2.283008;0.06886431,-0.13242519,2.261748;0.082625665,-0.3756633,2.238234;0.057046175,-0.42183658,2.15904;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4284;-0.052284162,0.29097638,2.2923615;-0.05273941,0.36131942,2.2817945;-0.06031381,0.709741,2.2387962;-0.09236967,0.82573545,2.1567745;-0.22962058,0.60664654,2.3132372;-0.3513789,0.40743935,2.297827;-0.36219746,0.5811866,2.1564682;-0.35817122,0.6477451,2.115285;0.065247364,0.5937779,2.2275734;0.21043016,0.40855804,2.1736784;0.12908892,0.56656265,2.0298533;0.13541031,0.5860772,2.0285597;-0.12539382,0.21776232,2.3043537;-0.19011247,-0.12762569,2.2536783;-0.23414724,-0.37107477,2.226808;-0.26471874,-0.41317025,2.1481278;0.014184888,0.23048759,2.2828088;0.064118795,-0.13486294,2.258552;0.0801176,-0.3748233,2.2326243;0.059490807,-0.42039773,2.1523163;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4317;-0.058363196,0.29194632,2.2910235;-0.057023488,0.36086726,2.2801707;-0.060530677,0.70608926,2.2372413;-0.083167486,0.82207906,2.1536362;-0.2341634,0.60578823,2.30098;-0.38929498,0.45680463,2.2167618;-0.401901,0.61595446,2.0662403;-0.38962972,0.663754,2.0462954;0.073975705,0.5910834,2.233515;0.21816118,0.42788136,2.1492205;0.17318334,0.5785626,1.983212;0.1714994,0.6006875,1.9782996;-0.13458067,0.21928036,2.3027742;-0.19721992,-0.12747873,2.2504404;-0.23728488,-0.3692426,2.2231882;-0.26450875,-0.4119706,2.1432447;0.010533105,0.22802244,2.2838883;0.053975977,-0.13464245,2.2616024;0.080016986,-0.37547266,2.2381978;0.06816813,-0.42200845,2.159653;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4352;-0.071998365,0.29966456,2.2941806;-0.066958755,0.3653915,2.281555;-0.0607164,0.70394653,2.2362893;-0.07423808,0.8208095,2.1523852;-0.23863025,0.6119088,2.2851152;-0.4198279,0.4978329,2.143286;-0.4457977,0.62715197,1.975005;-0.43712315,0.6628993,1.9578602;0.079741985,0.5904702,2.2376287;0.21775402,0.44875947,2.1161022;0.21815783,0.568528,1.9330435;0.21849573,0.59128404,1.915817;-0.15310831,0.23043881,2.3067477;-0.21499859,-0.12157344,2.2536273;-0.24758925,-0.37252095,2.2327597;-0.26680967,-0.41710755,2.1518474;-0.004231275,0.23008433,2.295389;0.039355345,-0.13220714,2.2750013;0.07975561,-0.3764432,2.261627;0.07726449,-0.42452008,2.1841826;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4386;-0.08856037,0.31014952,2.3014295;-0.08104276,0.3739867,2.2871096;-0.061289355,0.70293355,2.2359436;-0.061698295,0.8231841,2.153981;-0.24074195,0.62115824,2.2713568;-0.4303911,0.53333205,2.0930862;-0.48897427,0.6094549,1.8933223;-0.4999193,0.63722074,1.8543911;0.083322324,0.5915088,2.2410586;0.2101268,0.47349265,2.0928147;0.26134962,0.53547186,1.8897761;0.26965475,0.56735736,1.8429369;-0.17038032,0.24361882,2.313172;-0.2282946,-0.116022095,2.2582912;-0.26359954,-0.387264,2.2594252;-0.2748699,-0.43601114,2.1803734;-0.024340522,0.23656784,2.31135;0.017722744,-0.12294704,2.3037293;0.07795325,-0.37987798,2.2958765;0.0828222,-0.42889073,2.2179353;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4417;-0.10173366,0.31869876,2.3087971;-0.09316038,0.38207337,2.293765;-0.06274596,0.70422155,2.237377;-0.052837566,0.82571673,2.1564314;-0.24188957,0.62860084,2.262075;-0.4170786,0.5542029,2.092184;-0.5132909,0.5639726,1.8400319;-0.5394574,0.58323747,1.7809235;0.08467207,0.5951406,2.244464;0.19540098,0.49808195,2.0797489;0.2881307,0.49849623,1.8658388;0.32760948,0.5138183,1.7844852;-0.1835811,0.25428644,2.3188598;-0.24352603,-0.10981953,2.265944;-0.2736067,-0.39445636,2.2731435;-0.2804051,-0.4451095,2.1950765;-0.039304323,0.24251348,2.32397;-3.2429583E-5,-0.11544554,2.3299756;0.06367695,-0.3951918,2.338469;0.08842105,-0.45672703,2.2930448;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4453;-0.113622405,0.32521167,2.3151727;-0.104821,0.3889937,2.300177;-0.066776566,0.7092242,2.2417042;-0.04501177,0.82936543,2.1605253;-0.24273372,0.6345991,2.2555237;-0.4132854,0.55785716,2.0902731;-0.5115405,0.5329198,1.8296077;-0.54101455,0.537247,1.7576425;0.08166726,0.60263956,2.2494323;0.18294495,0.50925076,2.0785098;0.297961,0.46228862,1.8759181;0.35118833,0.46882257,1.7840867;-0.19389369,0.2620513,2.3225536;-0.2566732,-0.10424973,2.2717962;-0.28212616,-0.39889756,2.2811105;-0.2854852,-0.45029414,2.2031446;-0.053612463,0.2477788,2.334256;-0.013923047,-0.112762034,2.3482397;0.05460356,-0.4019298,2.3596056;0.07862085,-0.46114656,2.3062594;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4485;-0.12296163,0.32887182,2.3194373;-0.11413083,0.39308414,2.3046935;-0.07208442,0.7142314,2.2468216;-0.039699413,0.8322758,2.16505;-0.2437277,0.63869804,2.2510443;-0.40847754,0.55780435,2.0904002;-0.49094808,0.49816552,1.8358084;-0.5157211,0.5071547,1.7641089;0.07494295,0.6094001,2.2564883;0.16595948,0.50598943,2.098374;0.30368602,0.4379832,1.8865559;0.34972993,0.44338024,1.8183068;-0.20228378,0.26690358,2.324185;-0.26601464,-0.10131928,2.2744946;-0.28731427,-0.4013851,2.2852361;-0.28800294,-0.45322466,2.2073474;-0.06394086,0.25036383,2.340869;-0.025106505,-0.11482839,2.3602335;0.04712559,-0.40631223,2.3726406;0.06956033,-0.46449026,2.3162613;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4518;-0.13196638,0.32978383,2.3220165;-0.12284879,0.3945097,2.307658;-0.07816804,0.71752197,2.2517192;-0.03627839,0.8344389,2.170672;-0.24549131,0.64136255,2.247495;-0.40356463,0.5219106,2.0968995;-0.45466065,0.464244,1.8689163;-0.4628655,0.48397946,1.7921474;0.06299605,0.61170816,2.2692838;0.1494079,0.4653165,2.1527543;0.27511114,0.42173156,1.9511187;0.32214934,0.43930477,1.8800921;-0.21108428,0.26889235,2.3235397;-0.27258185,-0.09999268,2.2749648;-0.29298756,-0.4020571,2.283906;-0.29050168,-0.45401582,2.2066114;-0.07369847,0.25012904,2.3451939;-0.033284087,-0.118644275,2.3670418;0.041835144,-0.4090995,2.3801332;0.061472077,-0.46510887,2.31726;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4551;-0.14098457,0.32768375,2.3220942;-0.13145967,0.39325234,2.308532;-0.085127324,0.7188312,2.2557673;-0.034835707,0.83542466,2.1770344;-0.25184038,0.6415469,2.2428107;-0.39796436,0.4900225,2.110809;-0.42364067,0.4315873,1.8849809;-0.4142332,0.47026625,1.8292294;0.045234766,0.6092358,2.2918599;0.12640983,0.40754536,2.2200987;0.23907235,0.41397548,2.0259073;0.2716751,0.44943672,1.9622629;-0.22141439,0.26607725,2.318205;-0.27879617,-0.10151296,2.270489;-0.29840627,-0.3997235,2.2764502;-0.2908492,-0.45172554,2.2001352;-0.08240642,0.24758828,2.3466733;-0.039268296,-0.124502376,2.3689203;0.03741644,-0.41094145,2.382987;0.05769006,-0.46388432,2.3126333;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4585;-0.14983882,0.32124785,2.3185327;-0.1402664,0.38831413,2.3064232;-0.09489043,0.7182017,2.2586663;-0.035173655,0.83512866,2.1839192;-0.25880343,0.638755,2.2377372;-0.3979859,0.4263948,2.131043;-0.37304008,0.43688583,1.9264348;-0.36381835,0.45652604,1.8958327;0.022616506,0.6030733,2.323822;0.09011499,0.37410724,2.2929873;0.1904521,0.4340649,2.1051266;0.2213283,0.4667531,2.052587;-0.22977974,0.25798663,2.3066318;-0.2836066,-0.10698147,2.2596364;-0.30183136,-0.3968595,2.2660413;-0.2869494,-0.4487531,2.1909125;-0.090316944,0.24223527,2.3453422;-0.043031868,-0.13180834,2.3630757;0.032460406,-0.41039622,2.365952;0.060298927,-0.45693693,2.2870047;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4618;-0.15616708,0.31331044,2.313666;-0.14711979,0.3818,2.3028743;-0.1043304,0.71652603,2.2599578;-0.03670445,0.8341871,2.1900153;-0.2627759,0.6356298,2.2331426;-0.39743766,0.39766884,2.1392417;-0.31970352,0.46611157,1.9626688;-0.3085048,0.4855418,1.9485561;0.0020090537,0.6008778,2.354333;0.046541393,0.35841078,2.367898;0.1333337,0.46993682,2.2008567;0.15819179,0.5076044,2.1594307;-0.23334742,0.25012928,2.2957573;-0.2845656,-0.113582805,2.246089;-0.302822,-0.39346915,2.2522545;-0.27833322,-0.44504267,2.1788464;-0.09599616,0.23707077,2.3431742;-0.04432479,-0.14127447,2.344982;0.030540502,-0.4045684,2.3372717;0.06894075,-0.44669273,2.260198;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4653;-0.15982802,0.3039422,2.3085494;-0.15182091,0.3738681,2.2988467;-0.11332075,0.713713,2.2602878;-0.039796125,0.83260244,2.1958132;-0.26406917,0.63062024,2.2284238;-0.39592633,0.38578263,2.141185;-0.2830022,0.5198912,1.9951338;-0.27371812,0.53213274,1.9792411;-0.017119229,0.6045982,2.390538;0.024017364,0.36401218,2.421037;0.0917894,0.5113841,2.2795582;0.11604406,0.56020325,2.2352402;-0.2322242,0.24141267,2.2855496;-0.28108278,-0.14347148,2.2188084;-0.30055928,-0.3921269,2.2372723;-0.2640057,-0.44449127,2.1680837;-0.10000468,0.23203203,2.3408518;-0.042537402,-0.14955431,2.3252132;0.031919416,-0.39864287,2.311084;0.08087245,-0.4377998,2.2399569;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4685;-0.16137105,0.29608148,2.304879;-0.15451582,0.3670388,2.295846;-0.12179318,0.7105802,2.2605934;-0.04320396,0.83132637,2.201067;-0.25233108,0.5975589,2.219101;-0.38709548,0.40273017,2.108049;-0.25971904,0.57144845,1.9957677;-0.26179817,0.5685704,1.9924617;-0.026362384,0.60615665,2.4060423;0.026479736,0.3758729,2.4276066;0.089729816,0.54889745,2.3037014;0.10563793,0.6028963,2.2638092;-0.22701618,0.23248942,2.2763646;-0.27502102,-0.15929767,2.206506;-0.29698834,-0.3931988,2.223481;-0.25096327,-0.44574228,2.1588457;-0.10284585,0.2277008,2.3394656;-0.038077272,-0.15460104,2.3093982;0.033628058,-0.39590365,2.2979105;0.08976532,-0.43326366,2.23063;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4716;-0.16215903,0.2908332,2.3023775;-0.1562676,0.3622933,2.2937124;-0.13135402,0.7082898,2.2611163;-0.04844106,0.83004856,2.2086272;-0.24720398,0.5831103,2.215279;-0.3723993,0.4300718,2.051324;-0.2330114,0.6258594,1.9939524;-0.24592805,0.61446023,1.9900277;-0.033689,0.6078393,2.4168398;0.047105454,0.40231717,2.4343452;0.10627679,0.5784444,2.3076138;0.11698896,0.6360972,2.2730803;-0.22347572,0.22701818,2.2693589;-0.2698912,-0.1669992,2.2007892;-0.29328513,-0.39383435,2.2139328;-0.24108414,-0.44612125,2.152685;-0.10472229,0.22455536,2.3387058;-0.03453754,-0.15741688,2.3003905;0.036538832,-0.39425424,2.2888775;0.09904294,-0.4299933,2.2248442;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4753;-0.16304329,0.28835678,2.3011055;-0.157709,0.36016798,2.2927084;-0.14231315,0.70935845,2.2616937;-0.053629775,0.830613,2.216693;-0.24477053,0.5758332,2.2132826;-0.35440472,0.46036455,1.9939748;-0.22966482,0.65533835,1.9464859;-0.2313726,0.667368,1.95125;-0.038312368,0.6087616,2.424076;0.064377844,0.42892602,2.4368162;0.13334768,0.60096985,2.3055596;0.1586856,0.6599295,2.2657325;-0.22144848,0.22523594,2.2649214;-0.25535142,-0.1637655,2.202459;-0.29033482,-0.3929724,2.2079096;-0.23508085,-0.4450961,2.1487591;-0.106091075,0.22292891,2.3388941;-0.031156143,-0.15717967,2.2952893;0.03872642,-0.3932341,2.2835474;0.10544955,-0.427987,2.2221494;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
