Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
4704;-0.15247971,0.26858836,1.8200108;-0.15212768,0.33446825,1.8133103;-0.15837336,0.681535,1.7946382;-0.011491496,0.7597067,1.884946;-0.31335223,0.6245001,1.7940954;-0.40815616,0.43905783,1.8619834;-0.33510715,0.3082482,1.742275;-0.30059895,0.26741743,1.7091186;-0.0403699,0.6508305,1.8727254;0.06833294,0.43580133,1.8816113;0.16610944,0.4185704,1.687553;0.19161475,0.43263352,1.6208749;-0.22077642,0.2091647,1.8045652;-0.23758712,-0.1861754,1.7792194;-0.24303165,-0.43444794,1.7841251;-0.25250033,-0.33961937,1.7569987;-0.088403724,0.20759335,1.840045;-0.096390665,-0.18817745,1.8097064;-0.1960915,-0.4281505,1.8258173;-0.16073416,-0.340618,1.8078976;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4734;-0.15613726,0.27265126,1.8186044;-0.15472169,0.33787733,1.812796;-0.15639922,0.68231726,1.7966791;-0.008954395,0.7597702,1.8875759;-0.31538662,0.6284086,1.8044705;-0.4002054,0.4479491,1.8850602;-0.34792998,0.31191975,1.7559333;-0.32033527,0.2613095,1.7125643;-0.03691827,0.64722407,1.8571115;0.08513397,0.44180223,1.8513262;0.16117865,0.40403295,1.6485014;0.17815657,0.4139164,1.5770755;-0.22632629,0.21215586,1.8046867;-0.24110347,-0.18644354,1.7816157;-0.2546895,-0.43466666,1.7863474;-0.25914982,-0.33976886,1.759682;-0.093198836,0.21267451,1.8316652;-0.10803537,-0.18949634,1.8184357;-0.20606402,-0.42875376,1.8374195;-0.1694041,-0.3415272,1.815159;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4767;-0.15958102,0.2755457,1.816714;-0.15723722,0.34056517,1.8117511;-0.15503998,0.6828991,1.7980306;-0.006978867,0.759978,1.8894714;-0.31535235,0.6321116,1.8156818;-0.38886568,0.45443657,1.9081025;-0.35364226,0.31034294,1.7630045;-0.33188036,0.2536878,1.713389;-0.033575132,0.6434544,1.8400029;0.09355207,0.44242764,1.8111256;0.14971495,0.3909584,1.6093181;0.16590425,0.40267205,1.5474182;-0.23044322,0.21421869,1.8047504;-0.24624243,-0.18726775,1.7844037;-0.26368025,-0.43555054,1.7882898;-0.26583523,-0.3406972,1.7620156;-0.098304294,0.21557276,1.822527;-0.114386395,-0.19045864,1.8227069;-0.20866555,-0.43004262,1.846176;-0.1733025,-0.34430313,1.8201332;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4803;-0.16347241,0.27723342,1.8138613;-0.16137691,0.34261796,1.8096858;-0.17209585,0.6871164,1.801252;-0.012982906,0.7623214,1.8925214;-0.3137691,0.6354438,1.8257823;-0.37789983,0.46146104,1.9262717;-0.3363639,0.3108537,1.7445679;-0.32758057,0.25074235,1.6935332;-0.031820957,0.63990414,1.8214648;0.09358962,0.44111535,1.7858317;0.13876891,0.38396955,1.5887227;0.14352888,0.39353877,1.5138375;-0.23311166,0.2154876,1.8048321;-0.25055185,-0.1879982,1.7866085;-0.2690826,-0.436272,1.7896852;-0.27129003,-0.3415163,1.7640979;-0.105672665,0.21601479,1.8075842;-0.11901764,-0.19193426,1.8224336;-0.19384387,-0.43640503,1.8288965;-0.16236906,-0.3471324,1.7960504;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4835;-0.16677786,0.2779554,1.810977;-0.16487643,0.3438143,1.8077826;-0.181023,0.6891566,1.8025925;-0.018078102,0.764211,1.8945776;-0.31164938,0.6379477,1.8346583;-0.36626738,0.47047818,1.9435726;-0.32881826,0.31506076,1.7414228;-0.32479602,0.25250766,1.6850568;-0.03051564,0.63700277,1.8064322;0.08225586,0.43519443,1.7499554;0.11662278,0.3763562,1.5616046;0.11802166,0.39001474,1.4898592;-0.23495694,0.21633083,1.8049052;-0.25804335,-0.19025567,1.7899337;-0.27197286,-0.4372294,1.790821;-0.2753623,-0.34334037,1.7663877;-0.10999032,0.21555571,1.7981997;-0.112980425,-0.1948848,1.7897269;-0.16863126,-0.4413009,1.7970277;-0.14719342,-0.34886432,1.7565662;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4869;-0.16981891,0.27655584,1.8077308;-0.16858815,0.3435633,1.8060354;-0.20610376,0.692984,1.805246;-0.034791626,0.76814383,1.8978145;-0.30926356,0.63956314,1.8409292;-0.35031027,0.46504566,1.968491;-0.32414186,0.31786114,1.7415365;-0.32231966,0.25668532,1.6794654;-0.029615745,0.6343319,1.7933013;0.07894966,0.4332627,1.7355626;0.09988708,0.3649522,1.5499209;0.08439981,0.39032996,1.4658406;-0.23619424,0.21643327,1.8047193;-0.26461887,-0.19295555,1.7925276;-0.27333564,-0.43867108,1.7922919;-0.27802798,-0.34563696,1.7685219;-0.112263784,0.21418448,1.7924293;-0.10056741,-0.19590883,1.7524861;-0.1465566,-0.44282743,1.7257072;-0.1342873,-0.34555045,1.7025328;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4902;-0.17219779,0.2709769,1.8034166;-0.17133248,0.34098986,1.8038608;-0.20545691,0.6924779,1.8029563;-0.037574235,0.76900864,1.8984379;-0.30647376,0.6405684,1.8462497;-0.34110868,0.4672401,1.9788357;-0.32633147,0.32064912,1.743956;-0.32627448,0.2598856,1.6774952;-0.031113785,0.6312354,1.7814555;0.068256736,0.43401843,1.7222182;0.059638366,0.36797574,1.5165403;0.048390113,0.39185014,1.4430681;-0.2364907,0.21426548,1.8039562;-0.26887774,-0.19490205,1.7941011;-0.27372915,-0.44018826,1.793761;-0.28091568,-0.3482882,1.7700707;-0.11367285,0.21034117,1.7878584;-0.08759344,-0.19370918,1.7111624;-0.13339643,-0.44195968,1.6843873;-0.124338895,-0.34135532,1.656767;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4936;-0.17266142,0.261788,1.7985668;-0.17237152,0.33515048,1.8008574;-0.19987959,0.6908339,1.7993779;-0.016492097,0.74249136,1.8471307;-0.3027453,0.6405336,1.8508083;-0.33467168,0.46932837,1.9855225;-0.3330879,0.32061708,1.7530804;-0.38164747,0.30230278,1.7375997;-0.033432182,0.62741375,1.7709154;0.06094847,0.41757488,1.6779413;0.024949612,0.36511165,1.4786375;0.013761487,0.39162007,1.4306645;-0.23450243,0.20712082,1.8030212;-0.27162674,-0.19638479,1.7949669;-0.2724461,-0.44196388,1.79513;-0.28295034,-0.35093567,1.7709014;-0.11365926,0.20354481,1.7832685;-0.078484945,-0.19130388,1.6813061;-0.123462416,-0.439866,1.6466016;-0.11846596,-0.33754757,1.6239003;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4966;-0.17053983,0.25294107,1.7939383;-0.1670818,0.32504094,1.7947896;-0.14767714,0.6770696,1.7780806;0.0325061,0.73169726,1.8060075;-0.29635125,0.640705,1.8544748;-0.3275933,0.47047913,1.9917457;-0.3397472,0.32109046,1.7643943;-0.40516394,0.3305255,1.7585655;-0.020914257,0.59953976,1.7442291;0.06351363,0.3818003,1.6345533;-0.012546377,0.37387383,1.4470222;-0.030806404,0.39572006,1.410694;-0.23187092,0.19941664,1.8021855;-0.27337456,-0.197565,1.7954204;-0.26851043,-0.4440069,1.7965094;-0.28379592,-0.35345224,1.7714484;-0.11130761,0.19428203,1.7784615;-0.07256974,-0.1901717,1.6623977;-0.1482917,-0.41313908,1.5603068;-0.11568186,-0.32868972,1.5800712;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5003;-0.16022693,0.21696238,1.7792789;-0.15318607,0.29497844,1.7798831;-0.11173172,0.66720885,1.7630367;0.06660739,0.71985114,1.7746499;-0.28451246,0.641579,1.8564258;-0.31631172,0.46862453,1.9981309;-0.34775543,0.31870848,1.7947086;-0.39460722,0.3264051,1.7664058;-0.0077202898,0.581089,1.7266942;0.062478654,0.36505347,1.6091104;-0.035226032,0.3804575,1.4298904;-0.060600504,0.3992326,1.3974047;-0.2309588,0.16041738,1.7964088;-0.2740442,-0.19887024,1.7955004;-0.26498637,-0.44595632,1.7974491;-0.28390706,-0.35577536,1.7716937;-0.096404746,0.15123062,1.7606457;-0.067825705,-0.18963633,1.6501628;-0.16225938,-0.40137205,1.5271959;-0.11397767,-0.32634118,1.5645802;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5035;-0.15493815,0.19909792,1.7716024;-0.1471617,0.2801291,1.7723621;-0.10218303,0.66384935,1.7581158;0.07574994,0.7095965,1.7580904;-0.2672175,0.6420832,1.8541378;-0.2993531,0.4201181,1.9084911;-0.37243298,0.28185907,1.7966893;-0.409782,0.30167466,1.759334;9.700041E-4,0.57057637,1.7148521;0.061495997,0.35810786,1.5957977;-0.07134544,0.38872164,1.4046078;-0.09740887,0.40042812,1.3790145;-0.22919787,0.14212729,1.7918648;-0.27217925,-0.2004009,1.7954038;-0.2523954,-0.4476092,1.8018956;-0.27187756,-0.35832232,1.7761003;-0.087938726,0.12820435,1.7512726;-0.06350268,-0.18948764,1.6420162;-0.2109935,-0.27794778,1.446903;-0.23691374,-0.25544763,1.3984854;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5068;-0.14508764,0.17677473,1.7600467;-0.1400742,0.2630981,1.7632742;-0.09999847,0.6609066,1.7542344;0.057890322,0.6676872,1.7073716;-0.24312802,0.61457634,1.8529263;-0.29322684,0.3769724,1.8813616;-0.3936115,0.27109942,1.7831001;-0.4274783,0.28058428,1.7335154;0.0069016768,0.5642364,1.7055398;0.060580168,0.35582706,1.5860609;-0.08391001,0.39096665,1.3951528;-0.123459846,0.39914146,1.3662995;-0.2182687,0.11961556,1.7764747;-0.26253438,-0.20256366,1.7969697;-0.24438415,-0.44923633,1.8056475;-0.26018685,-0.35985544,1.7813612;-0.07745926,0.10941229,1.743274;-0.048510008,-0.19427112,1.6383226;-0.23059419,-0.19815625,1.4252524;-0.27042702,-0.2058075,1.3544841;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5103;-0.12851198,0.15759628,1.7471374;-0.124634095,0.24430084,1.7504916;-0.10016554,0.65790784,1.7493441;0.044204462,0.6382334,1.672467;-0.23092827,0.6037085,1.8501408;-0.28498495,0.36446,1.8696378;-0.40053108,0.26800013,1.7826271;-0.43255794,0.2764785,1.7304944;0.0132380165,0.5636668,1.6951904;0.060778446,0.35981268,1.5795158;-0.089741394,0.38829887,1.3948421;-0.13930127,0.39552346,1.3590862;-0.19966021,0.10290127,1.7624394;-0.24661265,-0.20714259,1.8006817;-0.24018589,-0.45121205,1.8079845;-0.2526717,-0.36212555,1.7850325;-0.060901172,0.09450661,1.7319916;-0.033280723,-0.20486055,1.6402192;-0.18877254,-0.10938349,1.3867444;-0.24485795,-0.12603498,1.3023171;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5137;-0.1158038,0.14515404,1.7396944;-0.11485334,0.23267727,1.7447721;-0.12240688,0.64145714,1.7515446;0.02102804,0.6347285,1.6661478;-0.22678432,0.59002346,1.8506823;-0.2742015,0.34477612,1.8762436;-0.3972773,0.3301228,1.7633643;-0.42966628,0.3156355,1.7143488;0.015846483,0.5630255,1.6875726;0.06301977,0.36762592,1.574216;-0.09057231,0.37747443,1.3998239;-0.15099612,0.38257253,1.3559432;-0.18016505,0.08759224,1.7432336;-0.22898194,-0.2133454,1.8037713;-0.23358062,-0.45471755,1.8120364;-0.24111721,-0.36642486,1.7902814;-0.03418144,0.079676,1.7292622;-0.0036090473,-0.22496682,1.6547718;-0.16563389,-0.08296947,1.4109106;-0.2112934,-0.110490814,1.3656137;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5167;-0.103467315,0.14021175,1.7333554;-0.10517099,0.22510408,1.7397959;-0.1292071,0.5939632,1.740527;0.016069919,0.6258354,1.6540797;-0.22008137,0.5377825,1.840365;-0.2655834,0.33967972,1.8832729;-0.39459828,0.3628638,1.7556833;-0.4277984,0.33630082,1.7081807;0.027921572,0.5688479,1.6679379;0.06868469,0.3698241,1.5614067;-0.08686408,0.3603522,1.4061718;-0.15899077,0.35299858,1.356354;-0.16482762,0.08247242,1.7312086;-0.2127677,-0.2163174,1.8044515;-0.22196805,-0.4579332,1.8146105;-0.22440127,-0.36887735,1.793198;-0.020396365,0.07461939,1.7268455;0.018055324,-0.23352793,1.6657587;-0.14185119,-0.07425781,1.424811;-0.18931642,-0.10864653,1.3691416;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5203;-0.089966565,0.13188076,1.727549;-0.08063349,0.19503213,1.728427;-0.111825824,0.52067596,1.7217326;-0.0020364388,0.6307945,1.6633741;-0.19766383,0.4560036,1.8200256;-0.26491562,0.33492067,1.9019705;-0.36622208,0.3997622,1.7471813;-0.35073054,0.36482868,1.7871193;0.039966896,0.48696184,1.6226081;0.09507704,0.33057845,1.514191;-0.082447834,0.33444387,1.408872;-0.16149381,0.3214655,1.3573134;-0.15144211,0.07692457,1.7254454;-0.20051827,-0.22149785,1.8047851;-0.21648602,-0.46186477,1.8147166;-0.21683757,-0.37253645,1.7932497;-0.012515809,0.070003845,1.7241876;0.041622188,-0.24215817,1.6748247;-0.12031668,-0.07435638,1.4680938;-0.18143377,-0.08069217,1.397495;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5236;-0.07825562,0.12619367,1.7225817;-0.06858554,0.18261465,1.722403;-0.081012554,0.46833456,1.7011476;-0.016555954,0.6386628,1.6738974;-0.17285982,0.40740174,1.801845;-0.2567544,0.3260797,1.9048729;-0.3595224,0.42966664,1.7751698;-0.3193638,0.3831234,1.8137726;0.09924616,0.44521898,1.5981023;0.084371544,0.30632678,1.4805144;-0.09203736,0.2955891,1.399735;-0.1593332,0.2818412,1.3605925;-0.14258845,0.07258112,1.7219737;-0.18975183,-0.22751522,1.8043845;-0.21478888,-0.46652424,1.8125246;-0.21302575,-0.37645987,1.7913278;-1.2679119E-4,0.062137738,1.7182368;0.061353702,-0.25491604,1.6801122;-0.10709395,-0.093801655,1.5058357;-0.16731924,-0.09196278,1.4335883;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5267;-0.06204813,0.11652487,1.7170091;-0.052253604,0.16796763,1.7152476;-0.042570833,0.4246715,1.6821976;-0.02840784,0.63500303,1.685265;-0.14425671,0.3676691,1.7849718;-0.21298017,0.36964267,1.9228902;-0.33174515,0.39910927,1.794914;-0.28807366,0.39495382,1.8374283;0.13211636,0.42363682,1.5872642;0.08017149,0.2974544,1.4677866;-0.09409279,0.25640053,1.392618;-0.14778963,0.23143445,1.3672525;-0.1247753,0.059779074,1.7215724;-0.17785783,-0.24207988,1.8037696;-0.21186133,-0.4779451,1.8070734;-0.20903184,-0.38392037,1.7886038;0.008104811,0.05539944,1.7136561;0.0743533,-0.26381135,1.6805078;-0.090846635,-0.09684863,1.5207291;-0.14835969,-0.091262974,1.4497398;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5303;-0.046937197,0.10653514,1.7120223;-0.03797149,0.15598582,1.7092563;-0.019201024,0.40293854,1.6729954;-0.0025572341,0.6152254,1.6804308;-0.1265987,0.34569317,1.7758375;-0.19084929,0.38295436,1.928677;-0.3181318,0.39465928,1.8049562;-0.27028447,0.40082967,1.8486679;0.14556067,0.4123344,1.5799973;0.07742906,0.2914551,1.4588603;-0.08738812,0.20999546,1.3918277;-0.12229688,0.18162957,1.3780817;-0.10730847,0.04822398,1.7216619;-0.16676779,-0.25486627,1.8017001;-0.21222012,-0.48758358,1.802254;-0.19600333,-0.3970853,1.7895838;0.0143896565,0.048706397,1.7089638;0.08802983,-0.27176553,1.6767411;-0.03682024,-0.41057283,1.5996585;-0.028360968,-0.32659522,1.5922726;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5335;-0.025359496,0.092466995,1.7056801;-0.015162422,0.14056322,1.700674;0.02164065,0.38234374,1.6570888;0.055283733,0.5994428,1.658975;-0.09482661,0.32408,1.7611041;-0.16961263,0.39256513,1.9272302;-0.31128776,0.38725775,1.8099713;-0.25233325,0.4020499,1.8577368;0.16207513,0.40144762,1.570379;0.047782045,0.29433963,1.4646395;-0.0560834,0.15156677,1.3960125;-0.08318279,0.13522033,1.3947691;-0.087856695,0.035492346,1.7176522;-0.16071057,-0.2634399,1.799362;-0.21196753,-0.4969636,1.7961063;-0.18650219,-0.40740633,1.7887671;0.024449527,0.03924133,1.7052469;0.09898721,-0.28078339,1.6715857;-0.017982192,-0.5039494,1.6323402;0.015243726,-0.40581802,1.6462654;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5366;-0.012141291,0.084936686,1.7022312;-0.0030471887,0.13322908,1.6963215;0.036646843,0.3739718,1.6510143;0.09581004,0.58720255,1.6423185;-0.079463154,0.31359008,1.7539138;-0.15408026,0.39613315,1.9260255;-0.30654317,0.38425538,1.8146052;-0.23769692,0.40214878,1.8639512;0.17157647,0.39497188,1.5648003;0.03658949,0.2948084,1.4678764;-0.019002628,0.11244876,1.4090128;-0.03620647,0.09464757,1.4148868;-0.077860825,0.028993104,1.715846;-0.15692942,-0.27072802,1.7944571;-0.21041307,-0.5058877,1.7882168;-0.18083145,-0.41564888,1.7817827;0.041495044,0.030093767,1.7010008;0.105865784,-0.2879244,1.6674594;-0.012682805,-0.5647162,1.6472945;0.03800237,-0.4552963,1.6744915;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5403;-0.0029110713,0.08292851,1.6988266;0.005309372,0.13087551,1.6926106;0.04955344,0.37296274,1.6467577;0.11350039,0.5811992,1.635318;-0.06574762,0.3085961,1.7482276;-0.1406194,0.39889115,1.9252186;-0.30215213,0.3819134,1.8194586;-0.22848481,0.40250668,1.8677615;0.20774221,0.3731548,1.7091053;0.07525066,0.31217122,1.4950725;0.037603214,0.11824639,1.4409605;0.019961957,0.073047906,1.4381981;-0.071914874,0.025893155,1.714593;-0.1542469,-0.2748249,1.7847525;-0.20457804,-0.5129069,1.7769656;-0.17459802,-0.4210448,1.772217;0.052231,0.027781054,1.6959693;0.109861724,-0.29103115,1.6652266;-0.016809199,-0.56521994,1.6456139;0.03668008,-0.45828703,1.6719768;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5435;0.00407198,0.082201205,1.6956542;0.01231977,0.13057584,1.6890429;0.06303473,0.37882346,1.6451234;0.12360749,0.57773525,1.6314473;-0.05110727,0.3090446,1.7442997;-0.13189858,0.40049267,1.9250147;-0.29858425,0.3816407,1.8230667;-0.22192198,0.40318713,1.8703054;0.22875154,0.36214477,1.7453567;0.11047763,0.316026,1.516131;0.08496044,0.112315334,1.465726;0.073509015,0.05655612,1.460757;-0.06765384,0.024538891,1.7128857;-0.15077028,-0.27728248,1.7715695;-0.19742249,-0.5180589,1.7666007;-0.16755985,-0.42499414,1.7629141;0.06039778,0.026326833,1.6915995;0.111223765,-0.29326424,1.6612238;-0.043847077,-0.54668033,1.6420629;0.022671964,-0.44971007,1.6662947;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5465;0.009583559,0.08149876,1.6920832;0.018082572,0.13087879,1.685447;0.07744457,0.39213747,1.6463192;0.13052554,0.5757079,1.6288224;-0.035217956,0.31611156,1.7425405;-0.12568888,0.401905,1.9249907;-0.29420087,0.38393062,1.827851;-0.21734776,0.40403676,1.8716099;0.24118127,0.35993427,1.7719617;0.15420426,0.30898547,1.5368886;0.1344481,0.11115847,1.4916319;0.11413641,0.042553544,1.4782965;-0.06498065,0.024212997,1.7107768;-0.14685676,-0.27941042,1.7586936;-0.16336752,-0.52493453,1.7442857;-0.14641067,-0.42879507,1.7468059;0.06909073,0.022858687,1.6825918;0.11025395,-0.2972696,1.6572127;-0.0566341,-0.54543483,1.6370707;0.013646872,-0.45042783,1.6586041;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5503;0.013833202,0.0824199,1.6881082;0.023196477,0.1335608,1.6814883;0.09273572,0.40915522,1.6503541;0.13746329,0.57569855,1.6273085;-0.018061373,0.3288191,1.7436286;-0.12152715,0.40302938,1.9250399;-0.2892434,0.39280403,1.83121;-0.21481816,0.40705985,1.8704357;0.2520407,0.36229154,1.7882065;0.19841138,0.2805772,1.5536476;0.17454524,0.09192288,1.5139172;0.15600394,0.025990557,1.4960979;-0.06379896,0.02653832,1.7076722;-0.14083664,-0.27945295,1.7464598;-0.14320022,-0.5272955,1.7337513;-0.13201907,-0.4299606,1.7368716;0.074591786,0.021624021,1.6738538;0.109542556,-0.29929388,1.6544356;-0.073694415,-0.51505816,1.6275843;0.0020475653,-0.43495777,1.6428297;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5536;0.018397108,0.088137895,1.6826053;0.029714987,0.14202115,1.6765085;0.106272615,0.4243768,1.6539925;0.14509703,0.580508,1.6266636;-0.0020017792,0.3432858,1.7457964;-0.11852243,0.40393704,1.9250212;-0.28051656,0.42234045,1.8298211;-0.2169959,0.4172791,1.8629822;0.2635738,0.371261,1.795108;0.2320238,0.25496486,1.5645394;0.21919018,0.07082963,1.5328557;0.20496264,0.008563031,1.5158412;-0.06307961,0.034415275,1.7038355;-0.13017635,-0.27493334,1.7357157;-0.13203827,-0.5268182,1.7269126;-0.12218609,-0.42864388,1.7296212;0.07870555,0.024357492,1.6640139;0.10842749,-0.29886442,1.6523894;-0.08336297,-0.48948103,1.6202669;-0.008341756,-0.4151506,1.6296886;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5568;0.021985462,0.092794605,1.6790367;0.035652958,0.14912255,1.6732827;0.12090261,0.44422042,1.6571031;0.15691939,0.59641457,1.6254748;0.014399583,0.36255607,1.7483817;-0.11705218,0.40789023,1.9228307;-0.2738499,0.4530417,1.8223532;-0.22517614,0.4404878,1.8443639;0.2444367,0.39108112,1.6568365;0.26387095,0.22022246,1.5728757;0.24956699,0.04283459,1.54339;0.25400108,0.011405351,1.5337601;-0.056331642,0.04657373,1.7010423;-0.10939797,-0.2649862,1.7280025;-0.10327559,-0.5181623,1.7275637;-0.105739936,-0.4222928,1.7252676;0.08094816,0.027920818,1.6576911;0.11016319,-0.2957037,1.6523168;-0.087108925,-0.46002603,1.6104372;-0.013127701,-0.39195117,1.6185253;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5606;0.04544213,0.13760622,1.6794981;0.061984554,0.1917369,1.6747429;0.13742574,0.46076554,1.6597439;0.16819222,0.61151195,1.622608;-0.027761212,0.44827634,1.7609146;-0.15703556,0.42511362,1.8992822;-0.26283923,0.51747894,1.7739148;-0.23847093,0.47257677,1.8136854;0.25134376,0.3961927,1.6329888;0.2911523,0.20465368,1.5854253;0.2691882,0.032206655,1.5512654;0.28427786,0.016835377,1.545675;-0.04979424,0.08181512,1.7013949;-0.08085817,-0.23681271,1.7236652;-0.079912834,-0.49823982,1.7284931;-0.07747393,-0.39064872,1.721072;0.10547738,0.059777714,1.6591351;0.124927714,-0.26431936,1.6570593;-0.0685677,-0.43615365,1.6149338;-0.0040669977,-0.36797765,1.6175263;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5635;0.06632258,0.20670438,1.684647;0.0867663,0.25196043,1.6804714;0.17572275,0.47431484,1.6659101;0.18298572,0.62280416,1.62068;-0.038886245,0.5710743,1.7727336;-0.21253039,0.45749,1.847828;-0.101575986,0.52248466,1.8653992;-0.05503018,0.5217953,1.8953576;0.27963972,0.36827576,1.6021011;0.29863676,0.16654408,1.6189363;0.34570658,0.041258227,1.5245541;0.36462158,-0.0011646496,1.5133508;-0.059285637,0.14981289,1.7062562;-0.053853773,-0.21301518,1.7256781;-0.05716264,-0.47692472,1.7345389;-0.04885873,-0.3624257,1.724319;0.11889641,0.08921326,1.6649892;0.14057091,-0.23302774,1.6636643;0.09523147,-0.4444738,1.6753151;0.07638301,-0.36515537,1.648692;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5672;0.07796436,0.24862233,1.6891772;0.09916422,0.28468055,1.6848564;0.1912435,0.48092595,1.6702398;0.19461621,0.6302995,1.621184;-0.051228095,0.6486933,1.7806066;-0.21941961,0.47034395,1.8372716;-0.25346446,0.5406902,1.7316327;-0.2143713,0.5244953,1.7793036;0.29115292,0.35945362,1.5947837;0.32171047,0.15570423,1.6462764;0.38650218,0.052512746,1.5068129;0.3932189,-0.0074951905,1.5023077;-0.06350091,0.18976574,1.7081714;-0.039028194,-0.20222437,1.7279487;-0.034826376,-0.46008837,1.7442608;-0.03500463,-0.35093033,1.7268077;0.12624152,0.11778115,1.6726999;0.14977065,-0.21177581,1.66902;0.16987945,-0.44081193,1.6990439;0.12910028,-0.355921,1.6648171;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
5703;0.08210242,0.26409858,1.6900536;0.09527917,0.29591626,1.6850315;0.11558885,0.46886516,1.6670821;0.19855699,0.6277659,1.627551;-0.053171374,0.65579844,1.7806911;-0.15969299,0.47067678,1.8661795;-0.22709407,0.53792363,1.7465346;-0.21580435,0.54845256,1.7445767;0.2463786,0.43228072,1.6563865;0.32998502,0.26806793,1.6381993;0.38090557,0.112497464,1.5663674;0.3994031,0.03824316,1.5508901;-0.061428692,0.20459183,1.7075506;-0.028469717,-0.19534577,1.7308824;-0.021193804,-0.45023662,1.7490871;-0.027022015,-0.34434143,1.7276646;0.12978025,0.13227282,1.675577;0.15748237,-0.19884282,1.6730838;0.20376557,-0.43901014,1.710204;0.15133142,-0.35092187,1.6714456;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
