Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
3337;-0.2613448,0.26989192,2.7584877;-0.24276832,0.3359804,2.812852;-0.2442238,0.7220867,2.8253098;-0.23979828,0.8971929,2.799373;-0.41878304,0.624807,2.8587732;-0.4546662,0.38602856,2.7966561;-0.4761334,0.50999177,2.6158042;-0.46871215,0.5126848,2.6242948;-0.11040958,0.57992136,2.7489443;-0.046851296,0.35276964,2.709163;-0.21735705,0.55111146,2.572101;-0.23155378,0.54239297,2.553874;-0.33463678,0.19318162,2.784561;-0.39453292,-0.3680834,2.7233763;-0.43840528,-0.7662456,2.7033262;-0.45062736,-0.8048423,2.6199853;-0.19380502,0.19309054,2.7064672;-0.14174311,-0.34037185,2.7677453;-0.12641346,-0.7684478,2.7636254;-0.13125663,-0.8533835,2.7228446;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3369;-0.2691061,0.26956785,2.7562087;-0.2534153,0.33556154,2.8115778;-0.26087028,0.72370696,2.826406;-0.2504781,0.89743084,2.7990868;-0.4272619,0.6198955,2.8399737;-0.4696994,0.38813254,2.7908945;-0.47437337,0.5406464,2.6284254;-0.470637,0.53687865,2.6297832;-0.122345954,0.58007145,2.7480166;-0.062906824,0.35271788,2.707272;-0.2233074,0.56524104,2.5779548;-0.2390608,0.5763726,2.5752778;-0.34159654,0.19355968,2.7805886;-0.39598602,-0.36801064,2.72432;-0.43684873,-0.76705754,2.7006645;-0.44894403,-0.7992991,2.6133065;-0.2016942,0.19348337,2.7048144;-0.14922881,-0.34272236,2.7669294;-0.12634067,-0.7684522,2.7635012;-0.13215193,-0.851922,2.7220192;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3405;-0.2801771,0.26584536,2.752228;-0.26875907,0.3320356,2.8090174;-0.2734362,0.724464,2.8262386;-0.2593321,0.89753914,2.7983603;-0.44066867,0.596698,2.8044398;-0.48226228,0.3888006,2.7861083;-0.47441366,0.5573959,2.6378546;-0.47274816,0.5532381,2.6350315;-0.13367857,0.57993,2.7467957;-0.07378711,0.35506892,2.706304;-0.22700037,0.57339483,2.5814571;-0.24952716,0.62299496,2.5826435;-0.35068005,0.19174613,2.7750375;-0.3990749,-0.3632059,2.7254846;-0.43525872,-0.7678495,2.6986165;-0.4467338,-0.7958416,2.6088123;-0.21087393,0.19216172,2.7027435;-0.15921621,-0.34211376,2.7643733;-0.12653361,-0.76846564,2.763299;-0.13288054,-0.8506552,2.7213075;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3437;-0.2907346,0.2604927,2.7479475;-0.28189456,0.3275378,2.8062456;-0.28521478,0.72504264,2.8255491;-0.26691678,0.89735,2.7971764;-0.44686708,0.582598,2.7837937;-0.49430034,0.3886076,2.7816691;-0.47483373,0.56718886,2.6428251;-0.4744027,0.5639765,2.638402;-0.14540772,0.57904834,2.7450244;-0.08454246,0.3581133,2.7051191;-0.22992444,0.5786524,2.5838907;-0.25093386,0.64171225,2.5895758;-0.35897118,0.18869317,2.7695327;-0.40316284,-0.35802835,2.726629;-0.43380457,-0.7684698,2.697111;-0.44457316,-0.7938731,2.6060746;-0.22046846,0.18966238,2.7003574;-0.16847238,-0.34265855,2.7618027;-0.12701073,-0.7685923,2.7630088;-0.13342975,-0.8495836,2.7206514;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3467;-0.2998322,0.25565988,2.744229;-0.29326862,0.32339454,2.8036928;-0.29507342,0.7252026,2.8245528;-0.2747685,0.89674085,2.7951374;-0.45170105,0.57380664,2.7707438;-0.50707483,0.38674456,2.7744157;-0.4753581,0.57411414,2.646151;-0.47593093,0.5740168,2.6418996;-0.15401031,0.5779961,2.7440176;-0.095909365,0.35959125,2.7033653;-0.2341331,0.5803891,2.5856304;-0.25199214,0.6517577,2.5943732;-0.3683856,0.18493085,2.762529;-0.40877774,-0.3498246,2.7274032;-0.43246064,-0.7690063,2.695946;-0.441783,-0.7933935,2.6048422;-0.22893636,0.18724735,2.698877;-0.17653611,-0.34436357,2.7591736;-0.12786482,-0.7686356,2.7627254;-0.1338922,-0.8486326,2.720194;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3502;-0.30848315,0.25300837,2.7410958;-0.30447966,0.3210646,2.8013778;-0.30471408,0.7253924,2.823343;-0.2817788,0.89652354,2.7929246;-0.45623055,0.56872463,2.7600102;-0.5178355,0.386008,2.7678442;-0.47675103,0.579778,2.6500537;-0.47819284,0.5829496,2.6462748;-0.16253412,0.57800424,2.7432787;-0.106975004,0.36256433,2.701652;-0.23915835,0.57999927,2.5869682;-0.25293976,0.6579046,2.597987;-0.37819436,0.18439966,2.7539663;-0.41427502,-0.34138355,2.7275705;-0.43141925,-0.76924163,2.695249;-0.4384616,-0.79363805,2.6051445;-0.24102277,0.18670663,2.6996784;-0.18312745,-0.34642586,2.7569456;-0.1289458,-0.768661,2.7624125;-0.13430524,-0.8478426,2.7198477;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3534;-0.31743845,0.25105858,2.7384696;-0.31570274,0.31941664,2.799341;-0.31347197,0.72530884,2.8216577;-0.29028833,0.89523554,2.7890708;-0.46300003,0.5651406,2.749716;-0.5317852,0.38528886,2.760882;-0.4781472,0.584619,2.6529315;-0.48041221,0.5914516,2.6493797;-0.16994973,0.5775986,2.7426507;-0.11416282,0.36464152,2.7006454;-0.24475454,0.57774127,2.587946;-0.25328127,0.6592513,2.600653;-0.3885959,0.18400224,2.7472444;-0.41990513,-0.33370727,2.727455;-0.4305713,-0.76924986,2.6948044;-0.43512532,-0.7940518,2.6062539;-0.25023046,0.18615432,2.7004297;-0.18950187,-0.34839964,2.7543848;-0.13059792,-0.76870793,2.7622044;-0.13463244,-0.84720916,2.719584;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3565;-0.3256018,0.2498584,2.7362595;-0.32497424,0.31834024,2.7975183;-0.32198164,0.7240212,2.8190143;-0.2990519,0.89337593,2.7852397;-0.4701271,0.5634544,2.7434719;-0.54393893,0.38458586,2.7544305;-0.47918227,0.5878469,2.6546044;-0.48244908,0.60528326,2.651963;-0.176491,0.577181,2.7423532;-0.12168003,0.36599973,2.7000108;-0.25294724,0.5726849,2.588564;-0.2548697,0.65511495,2.6023488;-0.3981918,0.1836851,2.7420073;-0.42564794,-0.3272576,2.7267926;-0.42989746,-0.769232,2.6945143;-0.43257055,-0.79469293,2.6075513;-0.25750262,0.18562698,2.700965;-0.19731158,-0.35236925,2.7501588;-0.13261838,-0.76941216,2.7617476;-0.13481167,-0.8468655,2.7194362;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3601;-0.33572406,0.24998677,2.7342064;-0.3351106,0.3183228,2.7956736;-0.3310317,0.72247547,2.8156672;-0.30671433,0.8914983,2.7816932;-0.48144153,0.56734806,2.7413974;-0.55483866,0.38621238,2.7474582;-0.48192778,0.59001523,2.654912;-0.48176515,0.6256739,2.6534202;-0.18296306,0.576656,2.7423768;-0.12810045,0.36651772,2.6998467;-0.26043478,0.5680572,2.5891168;-0.25728205,0.64947534,2.6034741;-0.40968758,0.18455198,2.7375839;-0.431385,-0.3215465,2.725867;-0.4293381,-0.76916283,2.6943684;-0.43067765,-0.79533833,2.6089098;-0.26581985,0.18537913,2.701597;-0.2045862,-0.35601324,2.7437875;-0.13586545,-0.76897806,2.760959;-0.13494577,-0.84661186,2.7193289;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3634;-0.34484312,0.25102398,2.7326245;-0.34397066,0.31900358,2.794095;-0.33881545,0.7207366,2.812138;-0.3132812,0.8894586,2.7777276;-0.4929117,0.573149,2.7420068;-0.5657958,0.3888353,2.741023;-0.48462933,0.5913574,2.6539767;-0.4809536,0.6383737,2.653116;-0.18869661,0.57635057,2.7431827;-0.1365667,0.36710727,2.7014425;-0.270249,0.56308883,2.5897686;-0.26257527,0.6426096,2.6043017;-0.42015502,0.18589854,2.7343223;-0.4363383,-0.31889498,2.7252548;-0.42894754,-0.76915985,2.6942587;-0.4292307,-0.79616714,2.6101227;-0.27311876,0.18546417,2.7021792;-0.21157804,-0.35932148,2.7350638;-0.13944304,-0.768523,2.760012;-0.13506468,-0.8464192,2.7192264;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3667;-0.3517893,0.25176662,2.7313504;-0.3515198,0.31956598,2.7926297;-0.34707442,0.7184209,2.807835;-0.3185032,0.88805115,2.774407;-0.50029224,0.5762082,2.7416668;-0.5752424,0.3896465,2.7364128;-0.4875584,0.59176534,2.652065;-0.48054934,0.64606965,2.6526585;-0.19441488,0.5764536,2.7450583;-0.14626454,0.36742684,2.7049358;-0.28403747,0.5544417,2.592729;-0.27287593,0.63038874,2.607116;-0.42750153,0.18668038,2.7319524;-0.44012392,-0.3174875,2.7248404;-0.4286378,-0.7691481,2.6942022;-0.4279148,-0.79696137,2.6112368;-0.2788873,0.18548723,2.702631;-0.21981788,-0.36151737,2.7228615;-0.146774,-0.7682526,2.757561;-0.13519667,-0.84632343,2.719178;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3702;-0.35781407,0.25271958,2.730324;-0.3581546,0.320344,2.7913127;-0.353842,0.71634287,2.8037698;-0.32263452,0.8868757,2.7713447;-0.5083857,0.5800068,2.741768;-0.5824259,0.3896302,2.7322314;-0.49120766,0.5910635,2.6477034;-0.48041424,0.651292,2.6511722;-0.1992421,0.5762727,2.7471938;-0.15386799,0.367494,2.7088273;-0.2956098,0.5465119,2.5959067;-0.28248596,0.61922604,2.610115;-0.43404347,0.18745388,2.730082;-0.44437972,-0.31831256,2.7248645;-0.4283902,-0.769132,2.694184;-0.42678785,-0.7976752,2.612205;-0.28381217,0.18553936,2.7030594;-0.22845705,-0.3618294,2.7088146;-0.15724291,-0.76887584,2.7548203;-0.13649388,-0.84657437,2.7191396;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3733;-0.36296004,0.25385386,2.7295785;-0.36432752,0.32137093,2.7901921;-0.3614147,0.71397674,2.7993941;-0.32638022,0.8855908,2.768293;-0.51663595,0.5837611,2.7426484;-0.5881301,0.38842607,2.7270374;-0.4950488,0.5638071,2.6272855;-0.4719789,0.6341863,2.6018963;-0.20499118,0.57767487,2.7521951;-0.1673509,0.36732084,2.7124882;-0.30436736,0.54101914,2.5984123;-0.29011992,0.61151576,2.6124153;-0.4392054,0.18810537,2.7287147;-0.45751673,-0.35515815,2.7348146;-0.42819175,-0.7691191,2.6941886;-0.42571884,-0.79834193,2.6130538;-0.2879541,0.18572934,2.7035377;-0.23653065,-0.35876477,2.695366;-0.17175545,-0.7683253,2.7524376;-0.14264287,-0.84717906,2.7204232;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3765;-0.3671384,0.2549778,2.7290568;-0.36942822,0.3223853,2.789303;-0.36823973,0.7116939,2.7953727;-0.32920635,0.8843786,2.7656145;-0.5237694,0.58708954,2.7437918;-0.5921083,0.3870429,2.7221568;-0.5002939,0.5377285,2.5943542;-0.48133335,0.59444857,2.5822349;-0.20977914,0.57912433,2.7569785;-0.17604634,0.36723158,2.7166426;-0.31107336,0.5526187,2.597069;-0.29435414,0.61392677,2.6119683;-0.4433541,0.18869343,2.7276983;-0.4625903,-0.3641858,2.737971;-0.42803013,-0.76910627,2.6942124;-0.4248252,-0.79891455,2.6137514;-0.29124603,0.18597625,2.7040298;-0.24211524,-0.3563463,2.6862292;-0.1922678,-0.7652107,2.7501097;-0.15211816,-0.8468278,2.7193806;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3802;-0.37069285,0.2561099,2.7287102;-0.3737773,0.3233642,2.7886107;-0.3731014,0.7100172,2.7924812;-0.33195302,0.882944,2.7622766;-0.5321796,0.59102374,2.7458994;-0.5948416,0.38600203,2.7176247;-0.5005678,0.5286175,2.581196;-0.48464242,0.5670861,2.5698552;-0.21366088,0.5803389,2.7627788;-0.18349962,0.3646819,2.7218585;-0.31344128,0.55852425,2.5982485;-0.29661512,0.6161977,2.6125343;-0.44779074,0.18937522,2.7271361;-0.46544436,-0.36905146,2.7396781;-0.42789596,-0.7690866,2.6942365;-0.43114072,-0.8234135,2.6433685;-0.29366824,0.18611278,2.7043715;-0.24816935,-0.35367653,2.6783345;-0.21292797,-0.7628632,2.7467747;-0.16295868,-0.8462439,2.7179391;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3833;-0.37352377,0.25718722,2.7285333;-0.37736607,0.32426345,2.7881234;-0.37671027,0.708578,2.790319;-0.3341623,0.881544,2.759144;-0.53967375,0.59489363,2.7481346;-0.59669435,0.38509062,2.713703;-0.49863294,0.518513,2.5664694;-0.48392805,0.5457909,2.557931;-0.21696801,0.5815534,2.7705593;-0.1893101,0.3628197,2.7266366;-0.3152533,0.5619139,2.599573;-0.29826695,0.6198807,2.6137812;-0.45143878,0.18990311,2.7270138;-0.46740764,-0.3724132,2.740812;-0.4277648,-0.76902974,2.694274;-0.43404952,-0.8343691,2.6566994;-0.2954337,0.18622653,2.7046034;-0.25399038,-0.35297945,2.673144;-0.2300098,-0.7644063,2.7467036;-0.19309108,-0.8474029,2.7229428;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3865;-0.3763462,0.25815293,2.728464;-0.38112658,0.32490823,2.7877576;-0.38334563,0.7051323,2.7880611;-0.33627278,0.8792846,2.7551534;-0.545669,0.5983417,2.7503848;-0.5982361,0.38431913,2.7105882;-0.49241078,0.51264125,2.5480847;-0.47525764,0.54591066,2.5464814;-0.2194829,0.5817463,2.775584;-0.19343154,0.36237192,2.7323048;-0.31846297,0.5309243,2.5605152;-0.3026636,0.59883875,2.5820782;-0.4547544,0.1902831,2.7269752;-0.4686995,-0.3744272,2.7416751;-0.42750055,-0.7674688,2.6945722;-0.42612892,-0.8145604,2.6407623;-0.29714856,0.18623072,2.7048538;-0.25863928,-0.3520268,2.6696558;-0.24718712,-0.7669336,2.7484925;-0.21165001,-0.8482554,2.724423;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3901;-0.37856022,0.25881803,2.7284167;-0.3840052,0.32528245,2.7874646;-0.38755053,0.70257705,2.7863638;-0.3378673,0.87669414,2.7513826;-0.5493944,0.6003991,2.751775;-0.5993366,0.38345358,2.707817;-0.4870315,0.46777555,2.5302274;-0.47051525,0.52329123,2.5268211;-0.22145246,0.58107334,2.7791626;-0.19637173,0.36298996,2.737983;-0.3126679,0.4793948,2.540326;-0.31497288,0.54701316,2.5367374;-0.45743018,0.19047126,2.7269232;-0.46954536,-0.37575167,2.742268;-0.42728576,-0.76495326,2.695267;-0.42862052,-0.8212189,2.6484406;-0.29866567,0.18610047,2.7051206;-0.26266873,-0.3509325,2.667288;-0.2590614,-0.7682691,2.7497675;-0.26039326,-0.847588,2.714752;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3933;-0.38008657,0.25933808,2.7284076;-0.38613218,0.32555997,2.7872634;-0.3911982,0.7001154,2.784809;-0.33911902,0.8746768,2.7485266;-0.5518458,0.6015218,2.7525198;-0.60016066,0.38200608,2.7052076;-0.4839556,0.4431413,2.5228252;-0.42259842,0.47855535,2.505573;-0.22316858,0.5807551,2.7823699;-0.19814534,0.36350974,2.741744;-0.31126347,0.46474126,2.5335877;-0.31919947,0.5306568,2.5213962;-0.45855314,0.19009537,2.718398;-0.46998087,-0.37645096,2.742594;-0.42701268,-0.7634555,2.6956663;-0.43058896,-0.82726735,2.6533437;-0.30001786,0.18719365,2.7206938;-0.2667582,-0.3499944,2.6659992;-0.26981464,-0.7694596,2.7515655;-0.30546293,-0.8520741,2.7132266;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3965;-0.38123003,0.25997356,2.7284439;-0.3877047,0.32586408,2.7871122;-0.39454705,0.69751036,2.7830462;-0.3404705,0.8728742,2.745705;-0.55386454,0.60160416,2.7528784;-0.60037595,0.37881652,2.7017972;-0.47809222,0.40912542,2.5056362;-0.43080243,0.43407997,2.456367;-0.22440797,0.58045405,2.7846391;-0.19888614,0.36522314,2.7461271;-0.2994439,0.42981333,2.530199;-0.31960955,0.4504034,2.4818413;-0.4585368,0.19020589,2.7088017;-0.4700645,-0.37657148,2.742684;-0.42671674,-0.7624216,2.6959155;-0.42146885,-0.80728734,2.634061;-0.30077237,0.18831523,2.7323036;-0.27070895,-0.3490147,2.6654367;-0.2810668,-0.7718122,2.7539048;-0.3192113,-0.85280555,2.7127917;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4001;-0.38228238,0.26132208,2.7284782;-0.38912535,0.3264458,2.7869208;-0.39689037,0.6956072,2.7816725;-0.3419483,0.871022,2.7433105;-0.555409,0.6003008,2.7528434;-0.60015166,0.37407485,2.698701;-0.47441146,0.39304805,2.496394;-0.44551066,0.39636496,2.4446015;-0.22540498,0.5796102,2.7868516;-0.19915925,0.36681068,2.7496195;-0.35043213,0.39126104,2.5379174;-0.31243327,0.3914976,2.4619968;-0.45834863,0.1914553,2.7039888;-0.4700081,-0.37702444,2.7427042;-0.4264384,-0.7617234,2.6960876;-0.42406455,-0.8151784,2.6405418;-0.30216068,0.19000699,2.7369742;-0.27436444,-0.34793627,2.6653917;-0.29257774,-0.77478236,2.755996;-0.30894023,-0.8530362,2.7252371;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4033;-0.3831006,0.26307666,2.7285368;-0.3903328,0.32714793,2.7867498;-0.39900947,0.69373256,2.7805545;-0.34333628,0.8691489,2.741327;-0.5564373,0.5981824,2.7525704;-0.6001589,0.37046385,2.697346;-0.46984595,0.3801358,2.487126;-0.46211937,0.36382556,2.449328;-0.22616567,0.5788703,2.788906;-0.19894597,0.36826688,2.7529013;-0.3783547,0.37447736,2.5438993;-0.30962738,0.36981517,2.454347;-0.45789406,0.19286267,2.7010217;-0.4697878,-0.37728265,2.7426248;-0.42617303,-0.7612237,2.6962166;-0.42654675,-0.8211723,2.6477416;-0.30328956,0.19165568,2.7397702;-0.27742606,-0.34697965,2.6656165;-0.30051136,-0.7766585,2.7571967;-0.2996057,-0.85288805,2.7332797;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4065;-0.38367352,0.2645447,2.7285786;-0.3913467,0.32776308,2.7865882;-0.40108952,0.6918685,2.779623;-0.34447426,0.8677763,2.7398791;-0.55693525,0.5932307,2.7514129;-0.6002876,0.3670967,2.6968796;-0.476988,0.36116007,2.4975188;-0.47172263,0.3507661,2.4572918;-0.22683893,0.5782113,2.7910547;-0.19792765,0.36983496,2.756242;-0.3251869,0.37772948,2.5107212;-0.30563384,0.36568177,2.4565477;-0.45742467,0.19395573,2.6990988;-0.46931717,-0.37754777,2.7424145;-0.42593023,-0.7608458,2.6963098;-0.42844906,-0.8254377,2.6522243;-0.3042704,0.19309707,2.7412758;-0.27962646,-0.34629443,2.6658926;-0.3057921,-0.7778689,2.7579358;-0.29727378,-0.85287434,2.7362795;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4101;-0.38404277,0.26580745,2.7286112;-0.39215964,0.3283081,2.786445;-0.40260217,0.69038206,2.778899;-0.34537172,0.8667039,2.7388353;-0.5570734,0.5889645,2.7503104;-0.6003407,0.36449766,2.6968212;-0.47795883,0.36020127,2.5002773;-0.4795565,0.3513998,2.4711277;-0.22771987,0.5788961,2.7937186;-0.19642502,0.371753,2.7596734;-0.28653166,0.35793182,2.5386446;-0.3008641,0.36792663,2.4623747;-0.45682943,0.19496319,2.6978917;-0.46876132,-0.37772116,2.7421415;-0.42564332,-0.76047254,2.6964886;-0.4306273,-0.8298165,2.6546855;-0.3050837,0.19444978,2.7418804;-0.28120402,-0.34579402,2.6661599;-0.3092728,-0.77863795,2.7585316;-0.29524776,-0.85277504,2.7376544;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4133;-0.38414833,0.267577,2.7287185;-0.39284533,0.32907003,2.7863328;-0.40382233,0.68921244,2.7783587;-0.34610632,0.86584383,2.7380488;-0.5568271,0.5852968,2.7492268;-0.600427,0.362359,2.6975;-0.48063505,0.38089317,2.5073395;-0.4859122,0.37397486,2.4890182;-0.22836821,0.5795505,2.7957006;-0.19403675,0.37367886,2.7635248;-0.25048923,0.3588384,2.5589812;-0.286318,0.39455715,2.493523;-0.45559475,0.19664432,2.697245;-0.4682396,-0.37776774,2.7418606;-0.42536056,-0.7602236,2.6966326;-0.43216276,-0.8328362,2.6561108;-0.30568036,0.19602688,2.7420151;-0.28226596,-0.3454626,2.6663587;-0.31171525,-0.7792147,2.7589502;-0.28947958,-0.8525248,2.7387242;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4166;-0.38415375,0.26902515,2.728814;-0.3934436,0.3297459,2.7862306;-0.40477312,0.6883187,2.7779896;-0.3466556,0.8652065,2.7374961;-0.5564449,0.5827456,2.7484398;-0.60032564,0.3607552,2.6980479;-0.4839903,0.3995993,2.5151744;-0.49005952,0.3989116,2.5014079;-0.22818542,0.58105606,2.799096;-0.19136852,0.37450704,2.7668054;-0.24386473,0.41903943,2.5460439;-0.27218714,0.42613453,2.5171988;-0.4544166,0.19806823,2.697267;-0.4677369,-0.37759918,2.741459;-0.42512307,-0.76005006,2.6967034;-0.4332031,-0.8349304,2.6569827;-0.3060311,0.19739954,2.7415752;-0.28296417,-0.34525993,2.6665032;-0.3123663,-0.7793269,2.7592626;-0.27284098,-0.85139126,2.7358675;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4202;-0.38417238,0.26967415,2.7288792;-0.39381072,0.33007264,2.7861748;-0.40529352,0.68773115,2.777755;-0.34705916,0.8647425,2.7371073;-0.5559611,0.5811144,2.747927;-0.59990937,0.35952085,2.6982677;-0.48735905,0.4135741,2.5229397;-0.49215433,0.43033102,2.5146456;-0.22747347,0.5847033,2.8028808;-0.18771057,0.37436962,2.7709014;-0.2351546,0.43310735,2.5452242;-0.2608242,0.4630015,2.538282;-0.45388365,0.1976439,2.702982;-0.4668737,-0.3735218,2.740047;-0.4248434,-0.75938517,2.696812;-0.41880634,-0.8069573,2.6345546;-0.3053391,0.19692507,2.7359116;-0.2824674,-0.34555745,2.6666975;-0.29751384,-0.7791007,2.7607872;-0.25767642,-0.85006154,2.7320824;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4234;-0.38404152,0.27022943,2.728966;-0.39403474,0.33036584,2.78614;-0.40512455,0.68717676,2.7775886;-0.34734815,0.86440223,2.736836;-0.55552083,0.57993716,2.7475348;-0.5991599,0.35838562,2.69828;-0.4915093,0.4425593,2.5377903;-0.49265426,0.47981647,2.534256;-0.22644424,0.5874588,2.8056421;-0.18492289,0.3734599,2.7723558;-0.23369044,0.5041911,2.5666335;-0.25706077,0.5610997,2.5754762;-0.4533339,0.1974734,2.7069948;-0.46616623,-0.36994547,2.7388532;-0.42461655,-0.7588937,2.696867;-0.4116687,-0.79354227,2.6233447;-0.3044577,0.196713,2.7320287;-0.27971965,-0.34652677,2.666888;-0.26963407,-0.7779074,2.761546;-0.2314111,-0.85176826,2.734346;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4266;-0.3835769,0.27054575,2.7291334;-0.39418718,0.33055583,2.7861192;-0.40464705,0.6868071,2.7774942;-0.34752834,0.86415005,2.736666;-0.5510661,0.5791731,2.7459571;-0.5980112,0.35746223,2.6981218;-0.49359998,0.45994902,2.546067;-0.48971468,0.52918935,2.5480943;-0.22416255,0.5913105,2.809342;-0.18211177,0.3723904,2.7734108;-0.2334533,0.5588041,2.5878754;-0.2543139,0.6241818,2.5993333;-0.45246437,0.19718868,2.7102969;-0.46523282,-0.36418736,2.7375584;-0.42445287,-0.7585317,2.696882;-0.40783298,-0.7873211,2.618025;-0.30348107,0.19645016,2.7292185;-0.27226034,-0.3463021,2.6662948;-0.23268296,-0.7597205,2.753434;-0.21508099,-0.8486332,2.7327332;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4303;-0.3827394,0.27056617,2.729344;-0.39389783,0.33069038,2.7861688;-0.40339276,0.6868607,2.7775488;-0.34750327,0.86398816,2.736725;-0.54651,0.57860017,2.74401;-0.59677905,0.35686108,2.6978986;-0.49427524,0.5057651,2.5561736;-0.48881847,0.5472016,2.553402;-0.21965364,0.5888184,2.8067024;-0.17890733,0.37189478,2.7738302;-0.23296669,0.58117926,2.596703;-0.25254452,0.6499697,2.6095626;-0.45155716,0.19689007,2.7124863;-0.46398288,-0.3571934,2.7363288;-0.42433473,-0.7583288,2.6968896;-0.40591952,-0.78382933,2.6149402;-0.30248883,0.19603845,2.7273014;-0.2643183,-0.34650397,2.665517;-0.20839551,-0.7536018,2.7475023;-0.1946254,-0.84452873,2.7254338;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4334;-0.3809807,0.27018657,2.729633;-0.39247137,0.3306649,2.7863271;-0.39899066,0.6877734,2.7778955;-0.3454064,0.86462694,2.7382092;-0.5391179,0.57761437,2.7407293;-0.59336185,0.35837007,2.696749;-0.49258938,0.53134745,2.5651133;-0.48789015,0.55947626,2.5594127;-0.21519627,0.5854964,2.8011258;-0.17556891,0.37152907,2.7738504;-0.23217422,0.59416085,2.6018887;-0.2510503,0.66665083,2.6165679;-0.45024866,0.19664043,2.7141526;-0.46269247,-0.35179102,2.7355118;-0.42423368,-0.7581421,2.6968937;-0.40461665,-0.78137213,2.612762;-0.3013051,0.1956303,2.7259197;-0.2563652,-0.34666288,2.665146;-0.18277878,-0.7544569,2.7409968;-0.18174432,-0.8437251,2.7213395;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
